episode,reward,lives,frame_number
2,0.0,4,1553
2,0.0,4,1569
2,0.0,4,1585
2,0.0,4,1601
2,0.0,4,1617
2,0.0,4,1633
2,0.0,3,1649
2,0.0,3,1665
2,0.0,3,1681
2,0.0,3,1697
2,0.0,3,1713
2,0.0,3,1729
2,0.0,3,1745
2,0.0,3,1761
2,0.0,3,1777
2,0.0,3,1793
2,1.0,3,1809
2,0.0,3,1825
2,0.0,3,1841
2,0.0,3,1857
2,0.0,3,1873
2,0.0,3,1889
2,0.0,3,1905
2,0.0,3,1921
2,0.0,3,1937
2,0.0,3,1953
2,1.0,3,1969
2,0.0,3,1985
2,0.0,3,2001
2,0.0,3,2017
2,0.0,3,2033
2,0.0,2,2049
2,0.0,2,2065
2,0.0,2,2081
2,0.0,2,2097
2,0.0,2,2113
2,0.0,2,2129
2,0.0,2,2145
2,0.0,2,2161
2,0.0,2,2177
2,0.0,1,2193
2,0.0,1,2209
2,0.0,1,2225
2,0.0,1,2241
2,0.0,1,2257
2,0.0,1,2273
2,0.0,0,2275
3,0.0,5,2291
3,0.0,5,2307
3,0.0,5,2323
3,0.0,5,2339
3,0.0,5,2355
3,0.0,5,2371
3,0.0,5,2387
3,1.0,5,2403
3,0.0,5,2419
3,0.0,5,2435
3,0.0,5,2451
3,0.0,5,2467
3,0.0,5,2483
3,0.0,4,2499
3,0.0,4,2515
3,0.0,4,2531
3,0.0,4,2547
3,0.0,4,2563
3,0.0,4,2579
3,0.0,3,2595
3,0.0,3,2611
3,0.0,3,2627
3,0.0,3,2643
3,0.0,3,2659
3,0.0,3,2675
3,0.0,3,2691
3,0.0,3,2707
3,1.0,3,2723
3,0.0,3,2739
3,0.0,3,2755
3,0.0,3,2771
3,0.0,3,2787
3,0.0,3,2803
3,0.0,3,2819
3,0.0,3,2835
3,1.0,3,2851
3,0.0,3,2867
3,0.0,3,2883
3,0.0,3,2899
3,0.0,3,2915
3,0.0,2,2931
3,0.0,2,2947
3,0.0,2,2963
3,0.0,2,2979
3,0.0,2,2995
3,0.0,2,3011
3,0.0,1,3027
3,0.0,1,3043
3,0.0,1,3059
3,0.0,1,3075
3,0.0,1,3091
3,0.0,1,3107
3,0.0,0,3120
4,0.0,5,3136
4,0.0,5,3152
4,0.0,5,3168
4,0.0,5,3184
4,0.0,5,3200
4,0.0,5,3216
4,0.0,5,3232
4,0.0,5,3248
4,0.0,5,3264
4,0.0,5,3280
4,0.0,5,3296
4,0.0,5,3312
4,1.0,5,3328
4,0.0,5,3344
4,0.0,5,3360
4,0.0,5,3376
4,0.0,5,3392
4,0.0,5,3408
4,0.0,5,3424
4,0.0,5,3440
4,0.0,4,3456
4,0.0,4,3472
4,0.0,4,3488
4,0.0,4,3504
4,0.0,4,3520
4,0.0,4,3536
4,0.0,4,3552
4,0.0,4,3568
4,0.0,4,3584
4,0.0,4,3600
4,0.0,4,3616
4,0.0,3,3632
4,0.0,3,3648
4,0.0,3,3664
4,0.0,3,3680
4,0.0,3,3696
4,0.0,3,3712
4,0.0,3,3728
4,0.0,3,3744
4,0.0,3,3760
4,0.0,3,3776
4,0.0,3,3792
4,0.0,3,3808
4,0.0,3,3824
4,0.0,3,3840
4,0.0,3,3856
4,0.0,2,3872
4,0.0,2,3888
4,0.0,2,3904
4,0.0,2,3920
4,0.0,2,3936
4,0.0,2,3952
4,0.0,2,3968
4,0.0,2,3984
4,0.0,2,4000
4,0.0,2,4016
4,0.0,2,4032
4,0.0,2,4048
4,0.0,2,4064
4,0.0,2,4080
4,1.0,2,4096
4,0.0,2,4112
4,0.0,2,4128
4,0.0,2,4144
4,0.0,2,4160
4,0.0,2,4176
4,0.0,2,4192
4,0.0,2,4208
4,0.0,1,4224
4,0.0,1,4240
4,0.0,1,4256
4,0.0,1,4272
4,0.0,1,4288
4,0.0,1,4304
4,0.0,1,4320
4,0.0,1,4336
4,0.0,1,4352
4,0.0,1,4368
4,0.0,1,4384
4,0.0,1,4400
4,1.0,1,4416
4,0.0,1,4432
4,0.0,1,4448
4,0.0,1,4464
4,0.0,1,4480
4,0.0,1,4496
4,0.0,0,4499
5,0.0,5,4515
5,0.0,5,4531
5,0.0,5,4547
5,0.0,5,4563
5,0.0,5,4579
5,0.0,5,4595
5,0.0,5,4611
5,0.0,5,4627
5,0.0,4,4643
5,0.0,4,4659
5,0.0,4,4675
5,0.0,4,4691
5,0.0,4,4707
5,0.0,4,4723
5,0.0,4,4739
5,0.0,3,4755
5,0.0,3,4771
5,0.0,3,4787
5,0.0,3,4803
5,0.0,3,4819
5,0.0,3,4835
5,0.0,3,4851
5,0.0,3,4867
5,0.0,3,4883
5,1.0,3,4899
5,0.0,3,4915
5,0.0,3,4931
5,0.0,3,4947
5,0.0,3,4963
5,0.0,3,4979
5,0.0,2,4995
5,0.0,2,5011
5,0.0,2,5027
5,0.0,2,5043
5,0.0,2,5059
5,0.0,2,5075
5,0.0,1,5091
5,0.0,1,5107
5,0.0,1,5123
5,0.0,1,5139
5,0.0,1,5155
5,0.0,1,5171
5,0.0,1,5187
5,0.0,1,5203
5,0.0,1,5219
5,1.0,1,5235
5,0.0,1,5251
5,0.0,1,5267
5,0.0,1,5283
5,0.0,1,5299
5,0.0,0,5310
6,0.0,5,5326
6,0.0,5,5342
6,0.0,5,5358
6,0.0,5,5374
6,0.0,5,5390
6,0.0,5,5406
6,0.0,5,5422
6,0.0,5,5438
6,0.0,5,5454
6,0.0,5,5470
6,0.0,5,5486
6,0.0,5,5502
6,0.0,4,5518
6,0.0,4,5534
6,0.0,4,5550
6,0.0,4,5566
6,0.0,4,5582
6,0.0,4,5598
6,0.0,4,5614
6,0.0,4,5630
6,0.0,4,5646
6,0.0,4,5662
6,0.0,4,5678
6,0.0,4,5694
6,0.0,4,5710
6,0.0,4,5726
6,1.0,4,5742
6,0.0,4,5758
6,0.0,4,5774
6,0.0,4,5790
6,0.0,4,5806
6,0.0,4,5822
6,0.0,4,5838
6,0.0,3,5854
6,0.0,3,5870
6,0.0,3,5886
6,0.0,3,5902
6,0.0,3,5918
6,0.0,3,5934
6,0.0,3,5950
6,0.0,3,5966
6,0.0,3,5982
6,0.0,3,5998
6,0.0,3,6014
6,1.0,3,6030
6,0.0,3,6046
6,0.0,3,6062
6,0.0,3,6078
6,0.0,3,6094
6,0.0,3,6110
6,0.0,3,6126
6,0.0,3,6142
6,0.0,3,6158
6,0.0,3,6174
6,1.0,3,6190
6,0.0,3,6206
6,0.0,3,6222
6,0.0,3,6238
6,0.0,3,6254
6,0.0,2,6270
6,0.0,2,6286
6,0.0,2,6302
6,0.0,2,6318
6,0.0,2,6334
6,0.0,2,6350
6,0.0,2,6366
6,0.0,2,6382
6,0.0,2,6398
6,0.0,2,6414
6,0.0,2,6430
6,0.0,2,6446
6,0.0,2,6462
6,0.0,2,6478
6,0.0,1,6494
6,0.0,1,6510
6,0.0,1,6526
6,0.0,1,6542
6,0.0,1,6558
6,0.0,1,6574
6,0.0,1,6590
6,0.0,0,6591
7,0.0,5,6607
7,0.0,5,6623
7,0.0,5,6639
7,0.0,5,6655
7,0.0,5,6671
7,0.0,5,6687
7,0.0,5,6703
7,0.0,4,6719
7,0.0,4,6735
7,0.0,4,6751
7,0.0,4,6767
7,0.0,4,6783
7,0.0,4,6799
7,0.0,4,6815
7,0.0,4,6831
7,0.0,3,6847
7,0.0,3,6863
7,0.0,3,6879
7,0.0,3,6895
7,0.0,3,6911
7,0.0,3,6927
7,0.0,3,6943
7,0.0,3,6959
7,0.0,3,6975
7,0.0,2,6991
7,0.0,2,7007
7,0.0,2,7023
7,0.0,2,7039
7,0.0,2,7055
7,0.0,2,7071
7,0.0,2,7087
7,0.0,2,7103
7,0.0,2,7119
7,0.0,2,7135
7,0.0,2,7151
7,0.0,2,7167
7,0.0,2,7183
7,0.0,2,7199
7,0.0,2,7215
7,0.0,1,7231
7,0.0,1,7247
7,0.0,1,7263
7,0.0,1,7279
7,0.0,1,7295
7,0.0,1,7311
7,0.0,1,7327
7,0.0,1,7343
7,0.0,1,7359
7,1.0,1,7375
7,0.0,1,7391
7,0.0,1,7407
7,0.0,1,7423
7,0.0,1,7439
7,0.0,1,7455
7,0.0,1,7471
7,0.0,1,7487
7,0.0,1,7503
7,0.0,1,7519
7,1.0,1,7535
7,0.0,1,7551
7,0.0,1,7567
7,0.0,1,7583
7,0.0,1,7599
7,0.0,0,7613
8,0.0,5,7629
8,0.0,5,7645
8,0.0,5,7661
8,0.0,5,7677
8,0.0,5,7693
8,0.0,5,7709
8,0.0,5,7725
8,0.0,5,7741
8,0.0,5,7757
8,0.0,5,7773
8,0.0,5,7789
8,0.0,5,7805
8,0.0,5,7821
8,0.0,5,7837
8,0.0,5,7853
8,0.0,5,7869
8,0.0,5,7885
8,1.0,5,7901
8,0.0,5,7917
8,0.0,5,7933
8,0.0,5,7949
8,0.0,5,7965
8,0.0,5,7981
8,0.0,4,7997
8,0.0,4,8013
8,0.0,4,8029
8,0.0,4,8045
8,0.0,4,8061
8,0.0,4,8077
8,0.0,4,8093
8,0.0,3,8109
8,0.0,3,8125
8,0.0,3,8141
8,0.0,3,8157
8,0.0,3,8173
8,0.0,3,8189
8,0.0,3,8205
8,0.0,2,8221
8,0.0,2,8237
8,0.0,2,8253
8,0.0,2,8269
8,0.0,2,8285
8,0.0,2,8301
8,0.0,2,8317
8,0.0,1,8333
8,0.0,1,8349
8,0.0,1,8365
8,0.0,1,8381
8,0.0,1,8397
8,0.0,1,8413
8,0.0,0,8416
9,0.0,5,8432
9,0.0,5,8448
9,0.0,5,8464
9,0.0,5,8480
9,0.0,5,8496
9,0.0,5,8512
9,0.0,5,8528
9,0.0,4,8544
9,0.0,4,8560
9,0.0,4,8576
9,0.0,4,8592
9,0.0,4,8608
9,0.0,4,8624
9,0.0,4,8640
9,0.0,4,8656
9,0.0,4,8672
9,0.0,4,8688
9,0.0,4,8704
9,0.0,4,8720
9,0.0,4,8736
9,0.0,4,8752
9,0.0,3,8768
9,0.0,3,8784
9,0.0,3,8800
9,0.0,3,8816
9,0.0,3,8832
9,0.0,3,8848
9,0.0,3,8864
9,0.0,3,8880
9,0.0,3,8896
9,0.0,3,8912
9,0.0,3,8928
9,0.0,3,8944
9,0.0,3,8960
9,0.0,3,8976
9,0.0,3,8992
9,0.0,3,9008
9,0.0,3,9024
9,0.0,3,9040
9,0.0,3,9056
9,0.0,3,9072
9,0.0,2,9088
9,0.0,2,9104
9,0.0,2,9120
9,0.0,2,9136
9,0.0,2,9152
9,0.0,2,9168
9,0.0,2,9184
9,0.0,2,9200
9,0.0,2,9216
9,0.0,2,9232
9,0.0,2,9248
9,0.0,2,9264
9,0.0,2,9280
9,0.0,2,9296
9,0.0,2,9312
9,0.0,2,9328
9,0.0,2,9344
9,0.0,1,9360
9,0.0,1,9376
9,0.0,1,9392
9,0.0,1,9408
9,0.0,1,9424
9,0.0,1,9440
9,0.0,0,9442
10,0.0,5,9458
10,0.0,5,9474
10,0.0,5,9490
10,0.0,5,9506
10,0.0,5,9522
10,0.0,5,9538
10,0.0,4,9554
10,0.0,4,9570
10,0.0,4,9586
10,0.0,4,9602
10,0.0,4,9618
10,0.0,4,9634
10,0.0,4,9650
10,0.0,4,9666
10,1.0,4,9682
10,0.0,4,9698
10,0.0,4,9714
10,0.0,4,9730
10,0.0,4,9746
10,0.0,4,9762
10,0.0,3,9778
10,0.0,3,9794
10,0.0,3,9810
10,0.0,3,9826
10,0.0,3,9842
10,0.0,3,9858
10,0.0,3,9874
10,0.0,3,9890
10,0.0,3,9906
10,0.0,3,9922
10,0.0,3,9938
10,0.0,2,9954
10,0.0,2,9970
10,0.0,2,9986
10,0.0,2,10002
10,0.0,2,10018
10,0.0,2,10034
10,0.0,1,10050
10,0.0,1,10066
10,0.0,1,10082
10,0.0,1,10098
10,0.0,1,10114
10,0.0,1,10130
10,0.0,1,10146
10,0.0,1,10162
10,0.0,0,10163
11,0.0,5,10179
11,0.0,5,10195
11,0.0,5,10211
11,0.0,5,10227
11,0.0,5,10243
11,0.0,5,10259
11,0.0,5,10275
11,0.0,5,10291
11,0.0,5,10307
11,0.0,5,10323
11,0.0,5,10339
11,0.0,5,10355
11,0.0,5,10371
11,1.0,5,10387
11,0.0,5,10403
11,0.0,5,10419
11,0.0,5,10435
11,0.0,5,10451
11,0.0,5,10467
11,0.0,5,10483
11,0.0,5,10499
11,0.0,4,10515
11,0.0,4,10531
11,0.0,4,10547
11,0.0,4,10563
11,0.0,4,10579
11,0.0,4,10595
11,0.0,4,10611
11,0.0,4,10627
11,0.0,4,10643
11,0.0,4,10659
11,0.0,4,10675
11,0.0,4,10691
11,0.0,4,10707
11,1.0,4,10723
11,0.0,4,10739
11,0.0,4,10755
11,0.0,4,10771
11,0.0,4,10787
11,0.0,4,10803
11,0.0,4,10819
11,0.0,4,10835
11,0.0,3,10851
11,0.0,3,10867
11,0.0,3,10883
11,0.0,3,10899
11,0.0,3,10915
11,0.0,3,10931
11,0.0,3,10947
11,0.0,3,10963
11,0.0,2,10979
11,0.0,2,10995
11,0.0,2,11011
11,0.0,2,11027
11,0.0,2,11043
11,0.0,2,11059
11,0.0,1,11075
11,0.0,1,11091
11,0.0,1,11107
11,0.0,1,11123
11,0.0,1,11139
11,0.0,1,11155
11,0.0,1,11171
11,0.0,1,11187
11,0.0,1,11203
11,0.0,1,11219
11,0.0,1,11235
11,0.0,1,11251
11,0.0,0,11252
12,0.0,5,11268
12,0.0,5,11284
12,0.0,5,11300
12,0.0,5,11316
12,0.0,5,11332
12,0.0,5,11348
12,0.0,4,11364
12,0.0,4,11380
12,0.0,4,11396
12,0.0,4,11412
12,0.0,4,11428
12,0.0,4,11444
12,0.0,4,11460
12,0.0,3,11476
12,0.0,3,11492
12,0.0,3,11508
12,0.0,3,11524
12,0.0,3,11540
12,0.0,3,11556
12,0.0,3,11572
12,0.0,2,11588
12,0.0,2,11604
12,0.0,2,11620
12,0.0,2,11636
12,0.0,2,11652
12,0.0,2,11668
12,0.0,2,11684
12,0.0,2,11700
12,0.0,1,11716
12,0.0,1,11732
12,0.0,1,11748
12,0.0,1,11764
12,0.0,1,11780
12,0.0,1,11796
12,0.0,1,11812
12,0.0,1,11828
12,0.0,1,11844
12,0.0,1,11860
12,1.0,1,11876
12,0.0,1,11892
12,0.0,1,11908
12,0.0,1,11924
12,0.0,1,11940
12,0.0,1,11956
12,0.0,1,11972
12,0.0,1,11988
12,0.0,1,12004
12,0.0,1,12020
12,1.0,1,12036
12,0.0,1,12052
12,0.0,1,12068
12,0.0,1,12084
12,0.0,1,12100
12,0.0,1,12116
12,0.0,1,12132
12,0.0,1,12148
12,0.0,1,12164
12,0.0,1,12180
12,1.0,1,12196
12,0.0,1,12212
12,0.0,1,12228
12,0.0,1,12244
12,0.0,1,12260
12,0.0,1,12276
12,0.0,1,12292
12,0.0,1,12308
12,1.0,1,12324
12,0.0,1,12340
12,0.0,1,12356
12,0.0,1,12372
12,0.0,0,12385
13,0.0,5,12401
13,0.0,5,12417
13,0.0,5,12433
13,0.0,5,12449
13,0.0,5,12465
13,0.0,5,12481
13,0.0,5,12497
13,1.0,5,12513
13,0.0,5,12529
13,0.0,5,12545
13,0.0,5,12561
13,0.0,5,12577
13,0.0,5,12593
13,0.0,4,12609
13,0.0,4,12625
13,0.0,4,12641
13,0.0,4,12657
13,0.0,4,12673
13,0.0,4,12689
13,0.0,4,12705
13,0.0,3,12721
13,0.0,3,12737
13,0.0,3,12753
13,0.0,3,12769
13,0.0,3,12785
13,0.0,3,12801
13,0.0,3,12817
13,0.0,3,12833
13,0.0,3,12849
13,1.0,3,12865
13,0.0,3,12881
13,0.0,3,12897
13,0.0,3,12913
13,0.0,3,12929
13,0.0,3,12945
13,0.0,3,12961
13,0.0,3,12977
13,0.0,2,12993
13,0.0,2,13009
13,0.0,2,13025
13,0.0,2,13041
13,0.0,2,13057
13,0.0,2,13073
13,0.0,2,13089
13,0.0,2,13105
13,0.0,2,13121
13,0.0,2,13137
13,0.0,2,13153
13,0.0,2,13169
13,0.0,2,13185
13,0.0,1,13201
13,0.0,1,13217
13,0.0,1,13233
13,0.0,1,13249
13,0.0,1,13265
13,0.0,1,13281
13,0.0,1,13297
13,0.0,0,13298
14,0.0,5,13314
14,0.0,5,13330
14,0.0,5,13346
14,0.0,5,13362
14,0.0,5,13378
14,0.0,5,13394
14,0.0,4,13410
14,0.0,4,13426
14,0.0,4,13442
14,0.0,4,13458
14,0.0,4,13474
14,0.0,4,13490
14,0.0,4,13506
14,0.0,4,13522
14,0.0,4,13538
14,0.0,4,13554
14,0.0,4,13570
14,0.0,4,13586
14,0.0,4,13602
14,0.0,3,13618
14,0.0,3,13634
14,0.0,3,13650
14,0.0,3,13666
14,0.0,3,13682
14,0.0,3,13698
14,0.0,3,13714
14,0.0,3,13730
14,0.0,3,13746
14,1.0,3,13762
14,0.0,3,13778
14,0.0,3,13794
14,0.0,3,13810
14,0.0,3,13826
14,0.0,3,13842
14,0.0,3,13858
14,0.0,3,13874
14,0.0,3,13890
14,0.0,3,13906
14,1.0,3,13922
14,0.0,3,13938
14,0.0,3,13954
14,0.0,3,13970
14,0.0,3,13986
14,0.0,2,14002
14,0.0,2,14018
14,0.0,2,14034
14,0.0,2,14050
14,0.0,2,14066
14,0.0,2,14082
14,0.0,2,14098
14,0.0,2,14114
14,0.0,2,14130
14,0.0,2,14146
14,0.0,2,14162
14,0.0,2,14178
14,0.0,1,14194
14,0.0,1,14210
14,0.0,1,14226
14,0.0,1,14242
14,0.0,1,14258
14,0.0,1,14274
14,0.0,1,14290
14,0.0,1,14306
14,0.0,0,14307
15,0.0,5,14323
15,0.0,5,14339
15,0.0,5,14355
15,0.0,5,14371
15,0.0,5,14387
15,0.0,5,14403
15,0.0,5,14419
15,0.0,5,14435
15,0.0,4,14451
15,0.0,4,14467
15,0.0,4,14483
15,0.0,4,14499
15,0.0,4,14515
15,0.0,4,14531
15,0.0,4,14547
15,0.0,3,14563
15,0.0,3,14579
15,0.0,3,14595
15,0.0,3,14611
15,0.0,3,14627
15,0.0,3,14643
15,0.0,3,14659
15,0.0,2,14675
15,0.0,2,14691
15,0.0,2,14707
15,0.0,2,14723
15,0.0,2,14739
15,0.0,2,14755
15,0.0,2,14771
15,0.0,2,14787
15,0.0,2,14803
15,0.0,2,14819
15,0.0,1,14835
15,0.0,1,14851
15,0.0,1,14867
15,0.0,1,14883
15,0.0,1,14899
15,0.0,1,14915
15,0.0,1,14931
15,0.0,0,14932
16,0.0,5,14948
16,0.0,5,14964
16,0.0,5,14980
16,0.0,5,14996
16,0.0,5,15012
16,0.0,5,15028
16,0.0,4,15044
16,0.0,4,15060
16,0.0,4,15076
16,0.0,4,15092
16,0.0,4,15108
16,0.0,4,15124
16,0.0,4,15140
16,0.0,4,15156
16,0.0,4,15172
16,1.0,4,15188
16,0.0,4,15204
16,0.0,4,15220
16,0.0,4,15236
16,0.0,4,15252
16,0.0,4,15268
16,0.0,4,15284
16,0.0,4,15300
16,0.0,4,15316
16,0.0,4,15332
16,1.0,4,15348
16,0.0,4,15364
16,0.0,4,15380
16,0.0,4,15396
16,0.0,4,15412
16,0.0,3,15428
16,0.0,3,15444
16,0.0,3,15460
16,0.0,3,15476
16,0.0,3,15492
16,0.0,3,15508
16,0.0,3,15524
16,0.0,3,15540
16,0.0,3,15556
16,0.0,3,15572
16,1.0,3,15588
16,0.0,3,15604
16,0.0,3,15620
16,0.0,3,15636
16,0.0,3,15652
16,0.0,3,15668
16,0.0,2,15684
16,0.0,2,15700
16,0.0,2,15716
16,0.0,2,15732
16,0.0,2,15748
16,0.0,2,15764
16,0.0,2,15780
16,0.0,2,15796
16,0.0,2,15812
16,0.0,2,15828
16,0.0,2,15844
16,0.0,2,15860
16,0.0,2,15876
16,0.0,2,15892
16,0.0,2,15908
16,0.0,2,15924
16,0.0,2,15940
16,1.0,2,15956
16,0.0,2,15972
16,0.0,2,15988
16,0.0,2,16004
16,0.0,2,16020
16,0.0,1,16036
16,0.0,1,16052
16,0.0,1,16068
16,0.0,1,16084
16,0.0,1,16100
16,0.0,1,16116
16,0.0,0,16124
17,0.0,5,16140
17,0.0,5,16156
17,0.0,5,16172
17,0.0,5,16188
17,0.0,5,16204
17,0.0,5,16220
17,0.0,5,16236
17,0.0,5,16252
17,0.0,5,16268
17,0.0,5,16284
17,0.0,4,16300
17,0.0,4,16316
17,0.0,4,16332
17,0.0,4,16348
17,0.0,4,16364
17,0.0,4,16380
17,0.0,4,16396
17,0.0,4,16412
17,0.0,3,16428
17,0.0,3,16444
17,0.0,3,16460
17,0.0,3,16476
17,0.0,3,16492
17,0.0,3,16508
17,0.0,3,16524
17,0.0,3,16540
17,0.0,3,16556
17,0.0,3,16572
17,0.0,3,16588
17,1.0,3,16604
17,0.0,3,16620
17,0.0,3,16636
17,0.0,3,16652
17,0.0,3,16668
17,0.0,3,16684
17,0.0,2,16700
17,0.0,2,16716
17,0.0,2,16732
17,0.0,2,16748
17,0.0,2,16764
17,0.0,2,16780
17,0.0,2,16796
17,0.0,2,16812
17,0.0,2,16828
17,0.0,1,16844
17,0.0,1,16860
17,0.0,1,16876
17,0.0,1,16892
17,0.0,1,16908
17,0.0,1,16924
17,0.0,1,16940
17,0.0,1,16956
17,0.0,1,16972
17,0.0,1,16988
17,0.0,1,17004
17,0.0,1,17020
17,0.0,1,17036
17,0.0,1,17052
17,0.0,0,17053
18,0.0,5,17069
18,0.0,5,17085
18,0.0,5,17101
18,0.0,5,17117
18,0.0,5,17133
18,0.0,5,17149
18,0.0,5,17165
18,0.0,5,17181
18,0.0,5,17197
18,0.0,5,17213
18,1.0,5,17229
18,0.0,5,17245
18,0.0,5,17261
18,0.0,5,17277
18,0.0,5,17293
18,0.0,5,17309
18,0.0,5,17325
18,0.0,4,17341
18,0.0,4,17357
18,0.0,4,17373
18,0.0,4,17389
18,0.0,4,17405
18,0.0,4,17421
18,0.0,4,17437
18,0.0,4,17453
18,0.0,4,17469
18,0.0,3,17485
18,0.0,3,17501
18,0.0,3,17517
18,0.0,3,17533
18,0.0,3,17549
18,0.0,3,17565
18,0.0,3,17581
18,0.0,3,17597
18,0.0,3,17613
18,0.0,3,17629
18,0.0,3,17645
18,0.0,3,17661
18,0.0,3,17677
18,0.0,3,17693
18,0.0,3,17709
18,1.0,3,17725
18,0.0,3,17741
18,0.0,3,17757
18,0.0,3,17773
18,0.0,3,17789
18,0.0,3,17805
18,0.0,3,17821
18,0.0,3,17837
18,0.0,3,17853
18,0.0,3,17869
18,1.0,3,17885
18,0.0,3,17901
18,0.0,3,17917
18,0.0,3,17933
18,0.0,3,17949
18,0.0,2,17965
18,0.0,2,17981
18,0.0,2,17997
18,0.0,2,18013
18,0.0,2,18029
18,0.0,2,18045
18,0.0,2,18061
18,0.0,2,18077
18,0.0,2,18093
18,0.0,2,18109
18,1.0,2,18125
18,0.0,2,18141
18,0.0,2,18157
18,0.0,2,18173
18,0.0,2,18189
18,0.0,2,18205
18,0.0,2,18221
18,0.0,2,18237
18,0.0,1,18253
18,0.0,1,18269
18,0.0,1,18285
18,0.0,1,18301
18,0.0,1,18317
18,0.0,1,18333
18,0.0,0,18336
19,0.0,5,18352
19,0.0,5,18368
19,0.0,5,18384
19,0.0,5,18400
19,0.0,5,18416
19,0.0,5,18432
19,0.0,4,18448
19,0.0,4,18464
19,0.0,4,18480
19,0.0,4,18496
19,0.0,4,18512
19,0.0,4,18528
19,0.0,4,18544
19,0.0,4,18560
19,0.0,4,18576
19,0.0,4,18592
19,0.0,4,18608
19,0.0,4,18624
19,0.0,3,18640
19,0.0,3,18656
19,0.0,3,18672
19,0.0,3,18688
19,0.0,3,18704
19,0.0,3,18720
19,0.0,3,18736
19,0.0,3,18752
19,0.0,3,18768
19,0.0,3,18784
19,1.0,3,18800
19,0.0,3,18816
19,0.0,3,18832
19,0.0,3,18848
19,0.0,3,18864
19,0.0,3,18880
19,0.0,3,18896
19,0.0,3,18912
19,0.0,2,18928
19,0.0,2,18944
19,0.0,2,18960
19,0.0,2,18976
19,0.0,2,18992
19,0.0,2,19008
19,0.0,1,19024
19,0.0,1,19040
19,0.0,1,19056
19,0.0,1,19072
19,0.0,1,19088
19,0.0,1,19104
19,0.0,0,19118
20,0.0,5,19134
20,0.0,5,19150
20,0.0,5,19166
20,0.0,5,19182
20,0.0,5,19198
20,0.0,5,19214
20,0.0,5,19230
20,0.0,4,19246
20,0.0,4,19262
20,0.0,4,19278
20,0.0,4,19294
20,0.0,4,19310
20,0.0,4,19326
20,0.0,3,19342
20,0.0,3,19358
20,0.0,3,19374
20,0.0,3,19390
20,0.0,3,19406
20,0.0,3,19422
20,0.0,3,19438
20,0.0,3,19454
20,0.0,3,19470
20,0.0,3,19486
20,0.0,3,19502
20,0.0,3,19518
20,0.0,3,19534
20,0.0,3,19550
20,0.0,3,19566
20,0.0,3,19582
20,0.0,3,19598
20,0.0,2,19614
20,0.0,2,19630
20,0.0,2,19646
20,0.0,2,19662
20,0.0,2,19678
20,0.0,2,19694
20,0.0,2,19710
20,0.0,2,19726
20,0.0,2,19742
20,0.0,2,19758
20,1.0,2,19774
20,0.0,2,19790
20,0.0,2,19806
20,0.0,2,19822
20,0.0,2,19838
20,0.0,2,19854
20,0.0,2,19870
20,0.0,2,19886
20,0.0,1,19902
20,0.0,1,19918
20,0.0,1,19934
20,0.0,1,19950
20,0.0,1,19966
20,0.0,1,19982
20,0.0,1,19998
20,0.0,1,20014
20,0.0,1,20030
20,0.0,1,20046
20,0.0,1,20062
20,0.0,0,20063
21,0.0,5,20079
21,0.0,5,20095
21,0.0,5,20111
21,0.0,5,20127
21,0.0,5,20143
21,0.0,5,20159
21,0.0,5,20175
