episode,reward,lives,frame_number
1,1.0,1,1568
1,0.0,1,1584
1,0.0,1,1600
1,0.0,1,1616
1,0.0,1,1632
1,0.0,0,1643
2,0.0,5,1659
2,0.0,5,1675
2,0.0,5,1691
2,0.0,5,1707
2,0.0,5,1723
2,0.0,5,1739
2,0.0,4,1755
2,0.0,4,1771
2,0.0,4,1787
2,0.0,4,1803
2,0.0,4,1819
2,0.0,4,1835
2,0.0,4,1851
2,0.0,4,1867
2,1.0,4,1883
2,0.0,4,1899
2,0.0,4,1915
2,0.0,4,1931
2,0.0,4,1947
2,0.0,4,1963
2,0.0,3,1979
2,0.0,3,1995
2,0.0,3,2011
2,0.0,3,2027
2,0.0,3,2043
2,0.0,3,2059
2,0.0,3,2075
2,0.0,3,2091
2,0.0,3,2107
2,1.0,3,2123
2,0.0,3,2139
2,0.0,3,2155
2,0.0,3,2171
2,0.0,3,2187
2,0.0,2,2203
2,0.0,2,2219
2,0.0,2,2235
2,0.0,2,2251
2,0.0,2,2267
2,0.0,2,2283
2,0.0,2,2299
2,0.0,2,2315
2,0.0,2,2331
2,1.0,2,2347
2,0.0,2,2363
2,0.0,2,2379
2,0.0,2,2395
2,0.0,2,2411
2,0.0,1,2427
2,0.0,1,2443
2,0.0,1,2459
2,0.0,1,2475
2,0.0,1,2491
2,0.0,1,2507
2,0.0,1,2523
2,0.0,1,2539
2,0.0,1,2555
2,4.0,1,2571
2,0.0,1,2587
2,0.0,1,2603
2,0.0,1,2619
2,0.0,1,2635
2,0.0,1,2651
2,0.0,0,2654
3,0.0,5,2670
3,0.0,5,2686
3,0.0,5,2702
3,0.0,5,2718
3,0.0,5,2734
3,0.0,5,2750
3,0.0,5,2766
3,0.0,5,2782
3,0.0,5,2798
3,1.0,5,2814
3,0.0,5,2830
3,0.0,5,2846
3,0.0,5,2862
3,0.0,5,2878
3,0.0,5,2894
3,0.0,5,2910
3,0.0,5,2926
3,0.0,5,2942
3,0.0,5,2958
3,1.0,5,2974
3,0.0,5,2990
3,0.0,5,3006
3,0.0,5,3022
3,0.0,5,3038
3,0.0,5,3054
3,0.0,5,3070
3,0.0,5,3086
3,0.0,5,3102
3,0.0,5,3118
3,1.0,5,3134
3,0.0,5,3150
3,0.0,5,3166
3,0.0,5,3182
3,0.0,5,3198
3,0.0,5,3214
3,0.0,5,3230
3,0.0,5,3246
3,0.0,5,3262
3,1.0,5,3278
3,0.0,5,3294
3,0.0,5,3310
3,0.0,5,3326
3,0.0,4,3342
3,0.0,4,3358
3,0.0,4,3374
3,0.0,4,3390
3,0.0,4,3406
3,0.0,4,3422
3,0.0,4,3438
3,0.0,4,3454
3,0.0,4,3470
3,1.0,4,3486
3,0.0,4,3502
3,0.0,4,3518
3,0.0,4,3534
3,0.0,4,3550
3,0.0,4,3566
3,0.0,3,3582
3,0.0,3,3598
3,0.0,3,3614
3,0.0,3,3630
3,0.0,3,3646
3,0.0,3,3662
3,0.0,3,3678
3,0.0,3,3694
3,0.0,3,3710
3,1.0,3,3726
3,0.0,3,3742
3,0.0,3,3758
3,0.0,3,3774
3,0.0,3,3790
3,0.0,2,3806
3,0.0,2,3822
3,0.0,2,3838
3,0.0,2,3854
3,0.0,2,3870
3,0.0,2,3886
3,0.0,2,3902
3,0.0,2,3918
3,0.0,2,3934
3,1.0,2,3950
3,0.0,2,3966
3,0.0,2,3982
3,0.0,2,3998
3,0.0,2,4014
3,0.0,1,4030
3,0.0,1,4046
3,0.0,1,4062
3,0.0,1,4078
3,0.0,1,4094
3,0.0,1,4110
3,0.0,1,4126
3,0.0,1,4142
3,0.0,1,4158
3,4.0,1,4174
3,0.0,1,4190
3,0.0,1,4206
3,0.0,1,4222
3,0.0,1,4238
3,0.0,1,4254
3,0.0,0,4257
4,0.0,5,4273
4,0.0,5,4289
4,0.0,5,4305
4,0.0,5,4321
4,0.0,5,4337
4,0.0,5,4353
4,0.0,5,4369
4,1.0,5,4385
4,0.0,5,4401
4,0.0,5,4417
4,0.0,5,4433
4,0.0,5,4449
4,0.0,5,4465
4,0.0,4,4481
4,0.0,4,4497
4,0.0,4,4513
4,0.0,4,4529
4,0.0,4,4545
4,0.0,4,4561
4,0.0,4,4577
4,0.0,4,4593
4,0.0,4,4609
4,1.0,4,4625
4,0.0,4,4641
4,0.0,4,4657
4,0.0,4,4673
4,0.0,4,4689
4,0.0,3,4705
4,0.0,3,4721
4,0.0,3,4737
4,0.0,3,4753
4,0.0,3,4769
4,0.0,3,4785
4,0.0,3,4801
4,0.0,3,4817
4,0.0,3,4833
4,1.0,3,4849
4,0.0,3,4865
4,0.0,3,4881
4,0.0,3,4897
4,0.0,3,4913
4,0.0,2,4929
4,0.0,2,4945
4,0.0,2,4961
4,0.0,2,4977
4,0.0,2,4993
4,0.0,2,5009
4,0.0,2,5025
4,0.0,2,5041
4,0.0,2,5057
4,0.0,2,5073
4,4.0,2,5089
4,0.0,2,5105
4,0.0,2,5121
4,0.0,2,5137
4,0.0,2,5153
4,0.0,2,5169
4,0.0,1,5185
4,0.0,1,5201
4,0.0,1,5217
4,0.0,1,5233
4,0.0,1,5249
4,0.0,1,5265
4,0.0,1,5281
4,0.0,1,5297
4,0.0,1,5313
4,0.0,1,5329
4,1.0,1,5345
4,0.0,1,5361
4,0.0,1,5377
4,0.0,1,5393
4,0.0,1,5409
4,0.0,1,5425
4,0.0,1,5441
4,0.0,1,5457
4,0.0,1,5473
4,0.0,1,5489
4,1.0,1,5505
4,0.0,1,5521
4,0.0,1,5537
4,0.0,1,5553
4,0.0,1,5569
4,0.0,0,5583
5,0.0,5,5599
5,0.0,5,5615
5,0.0,5,5631
5,0.0,5,5647
5,0.0,5,5663
5,0.0,5,5679
5,0.0,5,5695
5,1.0,5,5711
5,0.0,5,5727
5,0.0,5,5743
5,0.0,5,5759
5,0.0,5,5775
5,0.0,5,5791
5,0.0,4,5807
5,0.0,4,5823
5,0.0,4,5839
5,0.0,4,5855
5,0.0,4,5871
5,0.0,4,5887
5,0.0,4,5903
5,0.0,4,5919
5,0.0,4,5935
5,1.0,4,5951
5,0.0,4,5967
5,0.0,4,5983
5,0.0,4,5999
5,0.0,4,6015
5,0.0,3,6031
5,0.0,3,6047
5,0.0,3,6063
5,0.0,3,6079
5,0.0,3,6095
5,0.0,3,6111
5,0.0,3,6127
5,0.0,3,6143
5,0.0,3,6159
5,1.0,3,6175
5,0.0,3,6191
5,0.0,3,6207
5,0.0,3,6223
5,0.0,3,6239
5,0.0,2,6255
5,0.0,2,6271
5,0.0,2,6287
5,0.0,2,6303
5,0.0,2,6319
5,0.0,2,6335
5,0.0,2,6351
5,0.0,2,6367
5,0.0,2,6383
5,0.0,2,6399
5,4.0,2,6415
5,0.0,2,6431
5,0.0,2,6447
5,0.0,2,6463
5,0.0,2,6479
5,0.0,2,6495
5,0.0,1,6511
5,0.0,1,6527
5,0.0,1,6543
5,0.0,1,6559
5,0.0,1,6575
5,0.0,1,6591
5,0.0,1,6607
5,0.0,1,6623
5,0.0,1,6639
5,4.0,1,6655
5,0.0,1,6671
5,0.0,1,6687
5,0.0,0,6694
6,0.0,5,6710
6,0.0,5,6726
6,0.0,5,6742
6,0.0,5,6758
6,0.0,5,6774
6,0.0,5,6790
6,0.0,5,6806
6,1.0,5,6822
6,0.0,5,6838
6,0.0,5,6854
6,0.0,5,6870
6,0.0,5,6886
6,0.0,5,6902
6,0.0,4,6918
6,0.0,4,6934
6,0.0,4,6950
6,0.0,4,6966
6,0.0,4,6982
6,0.0,4,6998
6,0.0,4,7014
6,0.0,4,7030
6,0.0,4,7046
6,1.0,4,7062
6,0.0,4,7078
6,0.0,4,7094
6,0.0,4,7110
6,0.0,4,7126
6,0.0,3,7142
6,0.0,3,7158
6,0.0,3,7174
6,0.0,3,7190
6,0.0,3,7206
6,0.0,3,7222
6,0.0,3,7238
6,0.0,3,7254
6,0.0,3,7270
6,1.0,3,7286
6,0.0,3,7302
6,0.0,3,7318
6,0.0,3,7334
6,0.0,3,7350
6,0.0,2,7366
6,0.0,2,7382
6,0.0,2,7398
6,0.0,2,7414
6,0.0,2,7430
6,0.0,2,7446
6,0.0,2,7462
6,0.0,2,7478
6,0.0,2,7494
6,0.0,2,7510
6,4.0,2,7526
6,0.0,2,7542
6,0.0,2,7558
6,0.0,2,7574
6,0.0,2,7590
6,0.0,2,7606
6,0.0,1,7622
6,0.0,1,7638
6,0.0,1,7654
6,0.0,1,7670
6,0.0,1,7686
6,0.0,1,7702
6,0.0,1,7718
6,0.0,1,7734
6,0.0,1,7750
6,4.0,1,7766
6,0.0,1,7782
6,0.0,1,7798
6,0.0,0,7805
7,0.0,5,7821
7,0.0,5,7837
7,0.0,5,7853
7,0.0,5,7869
7,0.0,5,7885
7,0.0,5,7901
7,0.0,5,7917
7,1.0,5,7933
7,0.0,5,7949
7,0.0,5,7965
7,0.0,5,7981
7,0.0,5,7997
7,0.0,5,8013
7,0.0,4,8029
7,0.0,4,8045
7,0.0,4,8061
7,0.0,4,8077
7,0.0,4,8093
7,0.0,4,8109
7,0.0,4,8125
7,0.0,4,8141
7,0.0,4,8157
7,1.0,4,8173
7,0.0,4,8189
7,0.0,4,8205
7,0.0,4,8221
7,0.0,4,8237
7,0.0,3,8253
7,0.0,3,8269
7,0.0,3,8285
7,0.0,3,8301
7,0.0,3,8317
7,0.0,3,8333
7,0.0,3,8349
7,0.0,3,8365
7,0.0,3,8381
7,1.0,3,8397
7,0.0,3,8413
7,0.0,3,8429
7,0.0,3,8445
7,0.0,3,8461
7,0.0,2,8477
7,0.0,2,8493
7,0.0,2,8509
7,0.0,2,8525
7,0.0,2,8541
7,0.0,2,8557
7,0.0,2,8573
7,0.0,2,8589
7,0.0,2,8605
7,0.0,2,8621
7,4.0,2,8637
7,0.0,2,8653
7,0.0,2,8669
7,0.0,2,8685
7,0.0,2,8701
7,0.0,2,8717
7,0.0,1,8733
7,0.0,1,8749
7,0.0,1,8765
7,0.0,1,8781
7,0.0,1,8797
7,0.0,1,8813
7,0.0,1,8829
7,0.0,1,8845
7,0.0,1,8861
7,4.0,1,8877
7,0.0,1,8893
7,0.0,1,8909
7,0.0,0,8916
8,0.0,5,8932
8,0.0,5,8948
8,0.0,5,8964
8,0.0,5,8980
8,0.0,5,8996
8,0.0,5,9012
8,0.0,4,9028
8,0.0,4,9044
8,0.0,4,9060
8,0.0,4,9076
8,0.0,4,9092
8,0.0,4,9108
8,0.0,4,9124
8,0.0,4,9140
8,0.0,4,9156
8,0.0,4,9172
8,1.0,4,9188
8,0.0,4,9204
8,0.0,4,9220
8,0.0,4,9236
8,0.0,4,9252
8,0.0,4,9268
8,0.0,4,9284
8,0.0,4,9300
8,0.0,4,9316
8,0.0,4,9332
8,1.0,4,9348
8,0.0,4,9364
8,0.0,4,9380
8,0.0,4,9396
8,0.0,4,9412
8,0.0,4,9428
8,0.0,4,9444
8,0.0,4,9460
8,0.0,4,9476
8,0.0,4,9492
8,1.0,4,9508
8,0.0,4,9524
8,0.0,4,9540
8,0.0,4,9556
8,0.0,4,9572
8,0.0,4,9588
8,0.0,4,9604
8,0.0,4,9620
8,0.0,4,9636
8,1.0,4,9652
8,0.0,4,9668
8,0.0,4,9684
8,0.0,4,9700
8,0.0,3,9716
8,0.0,3,9732
8,0.0,3,9748
8,0.0,3,9764
8,0.0,3,9780
8,0.0,3,9796
8,0.0,3,9812
8,0.0,3,9828
8,0.0,3,9844
8,1.0,3,9860
8,0.0,3,9876
8,0.0,3,9892
8,0.0,3,9908
8,0.0,3,9924
8,0.0,3,9940
8,0.0,2,9956
8,0.0,2,9972
8,0.0,2,9988
8,0.0,2,10004
8,0.0,2,10020
8,0.0,2,10036
8,0.0,2,10052
8,0.0,2,10068
8,0.0,2,10084
8,0.0,2,10100
8,0.0,2,10116
8,1.0,2,10132
8,0.0,2,10148
8,0.0,2,10164
8,0.0,2,10180
8,0.0,2,10196
8,0.0,2,10212
8,0.0,2,10228
8,0.0,2,10244
8,0.0,1,10260
8,0.0,1,10276
8,0.0,1,10292
8,0.0,1,10308
8,0.0,1,10324
8,0.0,1,10340
8,0.0,1,10356
8,0.0,1,10372
8,1.0,1,10388
8,0.0,1,10404
8,0.0,1,10420
8,0.0,1,10436
8,0.0,1,10452
8,0.0,0,10467
9,0.0,5,10483
9,0.0,5,10499
9,0.0,5,10515
9,0.0,5,10531
9,0.0,5,10547
9,0.0,5,10563
9,0.0,5,10579
9,1.0,5,10595
9,0.0,5,10611
9,0.0,5,10627
9,0.0,5,10643
9,0.0,5,10659
9,0.0,5,10675
9,0.0,4,10691
9,0.0,4,10707
9,0.0,4,10723
9,0.0,4,10739
9,0.0,4,10755
9,0.0,4,10771
9,0.0,4,10787
9,0.0,4,10803
9,0.0,4,10819
9,0.0,4,10835
9,1.0,4,10851
9,0.0,4,10867
9,0.0,4,10883
9,0.0,4,10899
9,0.0,4,10915
9,0.0,4,10931
9,0.0,4,10947
9,0.0,4,10963
9,0.0,4,10979
9,0.0,4,10995
9,1.0,4,11011
9,0.0,4,11027
9,0.0,4,11043
9,0.0,4,11059
9,0.0,4,11075
9,0.0,4,11091
9,0.0,4,11107
9,0.0,4,11123
9,0.0,4,11139
9,0.0,4,11155
9,1.0,4,11171
9,0.0,4,11187
9,0.0,4,11203
9,0.0,4,11219
9,0.0,4,11235
9,0.0,4,11251
9,0.0,4,11267
9,0.0,4,11283
9,0.0,4,11299
9,1.0,4,11315
9,0.0,4,11331
9,0.0,4,11347
9,0.0,4,11363
9,0.0,3,11379
9,0.0,3,11395
9,0.0,3,11411
9,0.0,3,11427
9,0.0,3,11443
9,0.0,3,11459
9,0.0,3,11475
9,0.0,3,11491
9,0.0,3,11507
9,1.0,3,11523
9,0.0,3,11539
9,0.0,3,11555
9,0.0,3,11571
9,0.0,3,11587
9,0.0,2,11603
9,0.0,2,11619
9,0.0,2,11635
9,0.0,2,11651
9,0.0,2,11667
9,0.0,2,11683
9,0.0,2,11699
9,0.0,2,11715
9,0.0,2,11731
9,1.0,2,11747
9,0.0,2,11763
9,0.0,2,11779
9,0.0,2,11795
9,0.0,2,11811
9,0.0,1,11827
9,0.0,1,11843
9,0.0,1,11859
9,0.0,1,11875
9,0.0,1,11891
9,0.0,1,11907
9,0.0,1,11923
9,0.0,1,11939
9,0.0,1,11955
9,4.0,1,11971
9,0.0,1,11987
9,0.0,1,12003
9,0.0,1,12019
9,0.0,1,12035
9,0.0,1,12051
9,0.0,0,12054
10,0.0,5,12070
10,0.0,5,12086
10,0.0,5,12102
10,0.0,5,12118
10,0.0,5,12134
10,0.0,5,12150
10,0.0,5,12166
10,1.0,5,12182
10,0.0,5,12198
10,0.0,5,12214
10,0.0,5,12230
10,0.0,5,12246
10,0.0,5,12262
10,0.0,4,12278
10,0.0,4,12294
10,0.0,4,12310
10,0.0,4,12326
10,0.0,4,12342
10,0.0,4,12358
10,0.0,4,12374
10,0.0,4,12390
10,0.0,4,12406
10,1.0,4,12422
10,0.0,4,12438
10,0.0,4,12454
10,0.0,4,12470
10,0.0,4,12486
10,0.0,3,12502
10,0.0,3,12518
10,0.0,3,12534
10,0.0,3,12550
10,0.0,3,12566
10,0.0,3,12582
10,0.0,3,12598
10,0.0,3,12614
10,0.0,3,12630
10,1.0,3,12646
10,0.0,3,12662
10,0.0,3,12678
10,0.0,3,12694
10,0.0,3,12710
10,0.0,2,12726
10,0.0,2,12742
10,0.0,2,12758
10,0.0,2,12774
10,0.0,2,12790
10,0.0,2,12806
10,0.0,2,12822
10,0.0,2,12838
10,0.0,2,12854
10,4.0,2,12870
10,0.0,2,12886
10,0.0,2,12902
10,0.0,2,12918
10,0.0,2,12934
10,0.0,2,12950
10,0.0,1,12966
10,0.0,1,12982
10,0.0,1,12998
10,0.0,1,13014
10,0.0,1,13030
10,0.0,1,13046
10,0.0,1,13062
10,0.0,1,13078
10,0.0,1,13094
10,0.0,1,13110
10,1.0,1,13126
10,0.0,1,13142
10,0.0,1,13158
10,0.0,1,13174
10,0.0,1,13190
10,0.0,1,13206
10,0.0,1,13222
10,0.0,1,13238
10,0.0,1,13254
10,0.0,1,13270
10,1.0,1,13286
10,0.0,1,13302
10,0.0,1,13318
10,0.0,1,13334
10,0.0,1,13350
10,0.0,1,13366
10,0.0,1,13382
10,0.0,1,13398
10,0.0,1,13414
10,0.0,1,13430
10,1.0,1,13446
10,0.0,1,13462
10,0.0,1,13478
10,0.0,1,13494
10,0.0,1,13510
10,0.0,1,13526
10,0.0,1,13542
10,0.0,1,13558
10,0.0,1,13574
10,1.0,1,13590
10,0.0,1,13606
10,0.0,1,13622
10,0.0,1,13638
10,0.0,0,13639
11,0.0,5,13655
11,0.0,5,13671
11,0.0,5,13687
11,0.0,5,13703
11,0.0,5,13719
11,0.0,5,13735
11,0.0,5,13751
11,1.0,5,13767
11,0.0,5,13783
11,0.0,5,13799
11,0.0,5,13815
11,0.0,5,13831
11,0.0,5,13847
11,0.0,4,13863
11,0.0,4,13879
11,0.0,4,13895
11,0.0,4,13911
11,0.0,4,13927
11,0.0,4,13943
11,0.0,4,13959
11,0.0,4,13975
11,0.0,4,13991
11,1.0,4,14007
11,0.0,4,14023
11,0.0,4,14039
11,0.0,4,14055
11,0.0,4,14071
11,0.0,3,14087
11,0.0,3,14103
11,0.0,3,14119
11,0.0,3,14135
11,0.0,3,14151
11,0.0,3,14167
11,0.0,3,14183
11,0.0,3,14199
11,0.0,3,14215
11,1.0,3,14231
11,0.0,3,14247
11,0.0,3,14263
11,0.0,3,14279
11,0.0,3,14295
11,0.0,2,14311
11,0.0,2,14327
11,0.0,2,14343
11,0.0,2,14359
11,0.0,2,14375
11,0.0,2,14391
11,0.0,2,14407
11,0.0,2,14423
11,0.0,2,14439
11,0.0,2,14455
11,0.0,2,14471
11,1.0,2,14487
11,0.0,2,14503
11,0.0,2,14519
11,0.0,2,14535
11,0.0,2,14551
11,0.0,2,14567
11,0.0,2,14583
11,0.0,2,14599
11,0.0,2,14615
11,0.0,2,14631
11,1.0,2,14647
11,0.0,2,14663
11,0.0,2,14679
11,0.0,2,14695
11,0.0,2,14711
11,0.0,2,14727
11,0.0,2,14743
11,0.0,2,14759
11,0.0,2,14775
11,0.0,2,14791
11,1.0,2,14807
11,0.0,2,14823
11,0.0,2,14839
11,0.0,2,14855
11,0.0,2,14871
11,0.0,2,14887
11,0.0,2,14903
11,0.0,2,14919
11,0.0,2,14935
11,1.0,2,14951
11,0.0,2,14967
11,0.0,2,14983
11,0.0,2,14999
11,0.0,1,15015
11,0.0,1,15031
11,0.0,1,15047
11,0.0,1,15063
11,0.0,1,15079
11,0.0,1,15095
11,0.0,1,15111
11,0.0,1,15127
11,0.0,1,15143
11,4.0,1,15159
11,0.0,1,15175
11,0.0,1,15191
11,0.0,1,15207
11,0.0,1,15223
11,0.0,1,15239
11,0.0,0,15242
12,0.0,5,15258
12,0.0,5,15274
12,0.0,5,15290
12,0.0,5,15306
12,0.0,5,15322
12,0.0,5,15338
12,0.0,5,15354
12,1.0,5,15370
12,0.0,5,15386
12,0.0,5,15402
12,0.0,5,15418
12,0.0,5,15434
12,0.0,5,15450
12,0.0,4,15466
12,0.0,4,15482
12,0.0,4,15498
12,0.0,4,15514
12,0.0,4,15530
12,0.0,4,15546
12,0.0,4,15562
12,0.0,4,15578
12,0.0,4,15594
12,1.0,4,15610
12,0.0,4,15626
12,0.0,4,15642
12,0.0,4,15658
12,0.0,4,15674
12,0.0,3,15690
12,0.0,3,15706
12,0.0,3,15722
12,0.0,3,15738
12,0.0,3,15754
12,0.0,3,15770
12,0.0,3,15786
12,0.0,2,15802
12,0.0,2,15818
12,0.0,2,15834
12,0.0,2,15850
12,0.0,2,15866
12,0.0,2,15882
12,0.0,2,15898
12,0.0,2,15914
12,0.0,2,15930
12,1.0,2,15946
12,0.0,2,15962
12,0.0,2,15978
12,0.0,2,15994
12,0.0,2,16010
12,0.0,1,16026
12,0.0,1,16042
12,0.0,1,16058
12,0.0,1,16074
12,0.0,1,16090
12,0.0,1,16106
12,0.0,1,16122
12,0.0,1,16138
12,0.0,1,16154
12,4.0,1,16170
12,0.0,1,16186
12,0.0,1,16202
12,0.0,1,16218
12,0.0,1,16234
12,0.0,1,16250
12,0.0,0,16253
13,0.0,5,16269
13,0.0,5,16285
13,0.0,5,16301
13,0.0,5,16317
13,0.0,5,16333
13,0.0,5,16349
13,0.0,5,16365
13,0.0,5,16381
13,0.0,5,16397
13,1.0,5,16413
13,0.0,5,16429
13,0.0,5,16445
13,0.0,5,16461
13,0.0,5,16477
13,0.0,5,16493
13,0.0,5,16509
13,0.0,5,16525
13,0.0,5,16541
13,0.0,5,16557
13,1.0,5,16573
13,0.0,5,16589
13,0.0,5,16605
13,0.0,5,16621
13,0.0,5,16637
13,0.0,5,16653
13,0.0,5,16669
13,0.0,5,16685
13,0.0,5,16701
13,0.0,5,16717
13,1.0,5,16733
13,0.0,5,16749
13,0.0,5,16765
13,0.0,5,16781
13,0.0,5,16797
13,0.0,5,16813
13,0.0,5,16829
13,0.0,5,16845
13,0.0,5,16861
13,1.0,5,16877
13,0.0,5,16893
13,0.0,5,16909
13,0.0,5,16925
13,0.0,4,16941
13,0.0,4,16957
13,0.0,4,16973
13,0.0,4,16989
13,0.0,4,17005
13,0.0,4,17021
13,0.0,4,17037
13,0.0,4,17053
13,1.0,4,17069
13,0.0,4,17085
13,0.0,4,17101
13,0.0,4,17117
13,0.0,4,17133
13,0.0,4,17149
13,0.0,3,17165
13,0.0,3,17181
13,0.0,3,17197
13,0.0,3,17213
13,0.0,3,17229
13,0.0,3,17245
13,0.0,3,17261
13,0.0,3,17277
13,0.0,3,17293
13,1.0,3,17309
13,0.0,3,17325
13,0.0,3,17341
13,0.0,3,17357
13,0.0,3,17373
13,0.0,2,17389
13,0.0,2,17405
13,0.0,2,17421
13,0.0,2,17437
13,0.0,2,17453
13,0.0,2,17469
13,0.0,2,17485
13,0.0,2,17501
13,0.0,2,17517
13,1.0,2,17533
13,0.0,2,17549
13,0.0,2,17565
13,0.0,2,17581
13,0.0,2,17597
13,0.0,1,17613
13,0.0,1,17629
13,0.0,1,17645
13,0.0,1,17661
13,0.0,1,17677
13,0.0,1,17693
13,0.0,1,17709
13,0.0,1,17725
13,0.0,1,17741
13,4.0,1,17757
13,0.0,1,17773
13,0.0,1,17789
13,0.0,1,17805
13,0.0,1,17821
13,0.0,1,17837
13,0.0,0,17840
14,0.0,5,17856
14,0.0,5,17872
14,0.0,5,17888
14,0.0,5,17904
14,0.0,5,17920
14,0.0,5,17936
14,0.0,5,17952
14,0.0,5,17968
14,0.0,5,17984
14,1.0,5,18000
14,0.0,5,18016
14,0.0,5,18032
14,0.0,5,18048
14,0.0,5,18064
14,0.0,5,18080
14,0.0,5,18096
14,0.0,5,18112
14,0.0,5,18128
14,0.0,5,18144
14,1.0,5,18160
14,0.0,5,18176
14,0.0,5,18192
14,0.0,5,18208
14,0.0,5,18224
14,0.0,5,18240
14,0.0,5,18256
14,0.0,5,18272
14,0.0,5,18288
14,0.0,5,18304
14,1.0,5,18320
14,0.0,5,18336
14,0.0,5,18352
14,0.0,5,18368
14,0.0,5,18384
14,0.0,5,18400
14,0.0,5,18416
14,0.0,5,18432
14,0.0,5,18448
14,1.0,5,18464
14,0.0,5,18480
14,0.0,5,18496
14,0.0,5,18512
14,0.0,4,18528
14,0.0,4,18544
14,0.0,4,18560
14,0.0,4,18576
14,0.0,4,18592
14,0.0,4,18608
14,0.0,4,18624
14,0.0,4,18640
14,0.0,4,18656
14,1.0,4,18672
14,0.0,4,18688
14,0.0,4,18704
14,0.0,4,18720
14,0.0,4,18736
14,0.0,4,18752
14,0.0,3,18768
14,0.0,3,18784
14,0.0,3,18800
14,0.0,3,18816
14,0.0,3,18832
14,0.0,3,18848
14,0.0,3,18864
14,0.0,3,18880
14,0.0,3,18896
14,1.0,3,18912
14,0.0,3,18928
14,0.0,3,18944
14,0.0,3,18960
14,0.0,3,18976
14,0.0,2,18992
14,0.0,2,19008
14,0.0,2,19024
14,0.0,2,19040
14,0.0,2,19056
14,0.0,2,19072
14,0.0,2,19088
14,0.0,1,19104
14,0.0,1,19120
14,0.0,1,19136
14,0.0,1,19152
14,0.0,1,19168
14,0.0,1,19184
14,0.0,1,19200
14,0.0,1,19216
14,0.0,1,19232
14,1.0,1,19248
14,0.0,1,19264
14,0.0,1,19280
14,0.0,1,19296
14,0.0,1,19312
14,0.0,0,19327
15,0.0,5,19343
15,0.0,5,19359
15,0.0,5,19375
15,0.0,5,19391
15,0.0,5,19407
15,0.0,5,19423
15,0.0,5,19439
15,1.0,5,19455
15,0.0,5,19471
15,0.0,5,19487
15,0.0,5,19503
15,0.0,5,19519
15,0.0,5,19535
15,0.0,4,19551
15,0.0,4,19567
15,0.0,4,19583
15,0.0,4,19599
15,0.0,4,19615
15,0.0,4,19631
15,0.0,4,19647
15,0.0,4,19663
15,0.0,4,19679
15,1.0,4,19695
15,0.0,4,19711
15,0.0,4,19727
15,0.0,4,19743
15,0.0,4,19759
15,0.0,3,19775
15,0.0,3,19791
15,0.0,3,19807
15,0.0,3,19823
15,0.0,3,19839
15,0.0,3,19855
15,0.0,3,19871
15,0.0,3,19887
15,0.0,3,19903
15,1.0,3,19919
15,0.0,3,19935
15,0.0,3,19951
15,0.0,3,19967
15,0.0,3,19983
15,0.0,2,19999
15,0.0,2,20015
15,0.0,2,20031
15,0.0,2,20047
15,0.0,2,20063
15,0.0,2,20079
15,0.0,2,20095
15,0.0,2,20111
15,0.0,2,20127
15,0.0,2,20143
15,4.0,2,20159
15,0.0,2,20175
15,0.0,2,20191
15,0.0,2,20207
15,0.0,2,20223
15,0.0,2,20239
15,0.0,1,20255
15,0.0,1,20271
