episode,reward,lives,frame_number
2,0.0,1,1553
2,0.0,0,1555
3,0.0,5,1571
3,0.0,5,1587
3,0.0,5,1603
3,0.0,5,1619
3,0.0,5,1635
3,0.0,5,1651
3,0.0,5,1667
3,0.0,5,1683
3,0.0,5,1699
3,0.0,5,1715
3,0.0,5,1731
3,0.0,5,1747
3,0.0,5,1763
3,0.0,4,1779
3,0.0,4,1795
3,0.0,4,1811
3,0.0,4,1827
3,0.0,4,1843
3,0.0,4,1859
3,0.0,4,1875
3,0.0,4,1891
3,0.0,4,1907
3,0.0,4,1923
3,0.0,4,1939
3,0.0,4,1955
3,1.0,4,1971
3,0.0,4,1987
3,0.0,4,2003
3,0.0,4,2019
3,0.0,4,2035
3,0.0,4,2051
3,0.0,4,2067
3,0.0,4,2083
3,0.0,3,2099
3,0.0,3,2115
3,0.0,3,2131
3,0.0,3,2147
3,0.0,3,2163
3,0.0,3,2179
3,0.0,3,2195
3,0.0,2,2211
3,0.0,2,2227
3,0.0,2,2243
3,0.0,2,2259
3,0.0,2,2275
3,0.0,2,2291
3,0.0,2,2307
3,0.0,2,2323
3,0.0,2,2339
3,0.0,2,2355
3,0.0,2,2371
3,0.0,2,2387
3,0.0,2,2403
3,0.0,2,2419
3,0.0,2,2435
3,0.0,1,2451
3,0.0,1,2467
3,0.0,1,2483
3,0.0,1,2499
3,0.0,1,2515
3,0.0,1,2531
3,0.0,1,2547
3,0.0,1,2563
3,0.0,1,2579
3,0.0,1,2595
3,1.0,1,2611
3,0.0,1,2627
3,0.0,1,2643
3,0.0,1,2659
3,0.0,1,2675
3,0.0,1,2691
3,0.0,1,2707
3,0.0,1,2723
3,0.0,0,2729
4,0.0,5,2745
4,0.0,5,2761
4,0.0,5,2777
4,0.0,5,2793
4,0.0,5,2809
4,0.0,5,2825
4,0.0,4,2841
4,0.0,4,2857
4,0.0,4,2873
4,0.0,4,2889
4,0.0,4,2905
4,0.0,4,2921
4,0.0,4,2937
4,0.0,4,2953
4,0.0,3,2969
4,0.0,3,2985
4,0.0,3,3001
4,0.0,3,3017
4,0.0,3,3033
4,0.0,3,3049
4,0.0,3,3065
4,0.0,3,3081
4,0.0,3,3097
4,1.0,3,3113
4,0.0,3,3129
4,0.0,3,3145
4,0.0,3,3161
4,0.0,3,3177
4,0.0,3,3193
4,0.0,3,3209
4,0.0,3,3225
4,0.0,2,3241
4,0.0,2,3257
4,0.0,2,3273
4,0.0,2,3289
4,0.0,2,3305
4,0.0,2,3321
4,0.0,2,3337
4,0.0,1,3353
4,0.0,1,3369
4,0.0,1,3385
4,0.0,1,3401
4,0.0,1,3417
4,0.0,1,3433
4,0.0,1,3449
4,0.0,1,3465
4,0.0,1,3481
4,0.0,1,3497
4,0.0,1,3513
4,0.0,1,3529
4,1.0,1,3545
4,0.0,1,3561
4,0.0,1,3577
4,0.0,1,3593
4,0.0,1,3609
4,0.0,1,3625
4,0.0,1,3641
4,0.0,1,3657
4,0.0,0,3663
5,0.0,5,3679
5,0.0,5,3695
5,0.0,5,3711
5,0.0,5,3727
5,0.0,5,3743
5,0.0,5,3759
5,0.0,5,3775
5,0.0,5,3791
5,0.0,5,3807
5,0.0,5,3823
5,0.0,5,3839
5,1.0,5,3855
5,0.0,5,3871
5,0.0,5,3887
5,0.0,5,3903
5,0.0,5,3919
5,0.0,5,3935
5,0.0,5,3951
5,0.0,5,3967
5,0.0,4,3983
5,0.0,4,3999
5,0.0,4,4015
5,0.0,4,4031
5,0.0,4,4047
5,0.0,4,4063
5,0.0,3,4079
5,0.0,3,4095
5,0.0,3,4111
5,0.0,3,4127
5,0.0,3,4143
5,0.0,3,4159
5,0.0,2,4175
5,0.0,2,4191
5,0.0,2,4207
5,0.0,2,4223
5,0.0,2,4239
5,0.0,2,4255
5,0.0,2,4271
5,0.0,1,4287
5,0.0,1,4303
5,0.0,1,4319
5,0.0,1,4335
5,0.0,1,4351
5,0.0,1,4367
5,0.0,0,4369
6,0.0,5,4385
6,0.0,5,4401
6,0.0,5,4417
6,0.0,5,4433
6,0.0,5,4449
6,0.0,5,4465
6,0.0,5,4481
6,0.0,5,4497
6,0.0,5,4513
6,0.0,5,4529
6,0.0,5,4545
6,0.0,5,4561
6,0.0,5,4577
6,0.0,5,4593
6,0.0,5,4609
6,0.0,5,4625
6,0.0,5,4641
6,0.0,5,4657
6,0.0,5,4673
6,0.0,5,4689
6,0.0,5,4705
6,0.0,5,4721
6,0.0,5,4737
6,1.0,5,4753
6,0.0,5,4769
6,0.0,5,4785
6,0.0,5,4801
6,0.0,5,4817
6,0.0,5,4833
6,0.0,5,4849
6,0.0,5,4865
6,0.0,4,4881
6,0.0,4,4897
6,0.0,4,4913
6,0.0,4,4929
6,0.0,4,4945
6,0.0,4,4961
6,0.0,4,4977
6,0.0,4,4993
6,0.0,4,5009
6,1.0,4,5025
6,0.0,4,5041
6,0.0,4,5057
6,0.0,4,5073
6,0.0,4,5089
6,0.0,4,5105
6,0.0,3,5121
6,0.0,3,5137
6,0.0,3,5153
6,0.0,3,5169
6,0.0,3,5185
6,0.0,3,5201
6,0.0,2,5217
6,0.0,2,5233
6,0.0,2,5249
6,0.0,2,5265
6,0.0,2,5281
6,0.0,2,5297
6,0.0,2,5313
6,0.0,2,5329
6,0.0,2,5345
6,0.0,2,5361
6,0.0,2,5377
6,0.0,2,5393
6,0.0,2,5409
6,0.0,2,5425
6,0.0,2,5441
6,0.0,2,5457
6,0.0,1,5473
6,0.0,1,5489
6,0.0,1,5505
6,0.0,1,5521
6,0.0,1,5537
6,0.0,1,5553
6,0.0,1,5569
6,0.0,1,5585
6,0.0,1,5601
6,0.0,1,5617
6,0.0,0,5618
7,0.0,5,5634
7,0.0,5,5650
7,0.0,5,5666
7,0.0,5,5682
7,0.0,5,5698
7,0.0,5,5714
7,0.0,5,5730
7,0.0,5,5746
7,0.0,5,5762
7,0.0,5,5778
7,0.0,5,5794
7,0.0,4,5810
7,0.0,4,5826
7,0.0,4,5842
7,0.0,4,5858
7,0.0,4,5874
7,0.0,4,5890
7,0.0,4,5906
7,0.0,4,5922
7,0.0,4,5938
7,1.0,4,5954
7,0.0,4,5970
7,0.0,4,5986
7,0.0,4,6002
7,0.0,4,6018
7,0.0,4,6034
7,0.0,4,6050
7,0.0,4,6066
7,0.0,3,6082
7,0.0,3,6098
7,0.0,3,6114
7,0.0,3,6130
7,0.0,3,6146
7,0.0,3,6162
7,0.0,3,6178
7,0.0,2,6194
7,0.0,2,6210
7,0.0,2,6226
7,0.0,2,6242
7,0.0,2,6258
7,0.0,2,6274
7,0.0,2,6290
7,0.0,2,6306
7,0.0,2,6322
7,1.0,2,6338
7,0.0,2,6354
7,0.0,2,6370
7,0.0,2,6386
7,0.0,2,6402
7,0.0,2,6418
7,0.0,1,6434
7,0.0,1,6450
7,0.0,1,6466
7,0.0,1,6482
7,0.0,1,6498
7,0.0,1,6514
7,0.0,0,6518
8,0.0,5,6534
8,0.0,5,6550
8,0.0,5,6566
8,0.0,5,6582
8,0.0,5,6598
8,0.0,5,6614
8,0.0,5,6630
8,0.0,5,6646
8,1.0,5,6662
8,0.0,5,6678
8,0.0,5,6694
8,0.0,5,6710
8,0.0,5,6726
8,0.0,5,6742
8,0.0,4,6758
8,0.0,4,6774
8,0.0,4,6790
8,0.0,4,6806
8,0.0,4,6822
8,0.0,4,6838
8,0.0,3,6854
8,0.0,3,6870
8,0.0,3,6886
8,0.0,3,6902
8,0.0,3,6918
8,0.0,3,6934
8,0.0,3,6950
8,0.0,3,6966
8,0.0,2,6982
8,0.0,2,6998
8,0.0,2,7014
8,0.0,2,7030
8,0.0,2,7046
8,0.0,2,7062
8,0.0,2,7078
8,0.0,2,7094
8,0.0,2,7110
8,1.0,2,7126
8,0.0,2,7142
8,0.0,2,7158
8,0.0,2,7174
8,0.0,2,7190
8,0.0,1,7206
8,0.0,1,7222
8,0.0,1,7238
8,0.0,1,7254
8,0.0,1,7270
8,0.0,1,7286
8,0.0,1,7302
8,0.0,1,7318
8,0.0,1,7334
8,0.0,0,7335
9,0.0,5,7351
9,0.0,5,7367
9,0.0,5,7383
9,0.0,5,7399
9,0.0,5,7415
9,0.0,5,7431
9,0.0,4,7447
9,0.0,4,7463
9,0.0,4,7479
9,0.0,4,7495
9,0.0,4,7511
9,0.0,4,7527
9,0.0,4,7543
9,0.0,4,7559
9,0.0,4,7575
9,0.0,4,7591
9,0.0,4,7607
9,0.0,4,7623
9,0.0,4,7639
9,0.0,4,7655
9,1.0,4,7671
9,0.0,4,7687
9,0.0,4,7703
9,0.0,4,7719
9,0.0,4,7735
9,0.0,4,7751
9,0.0,3,7767
9,0.0,3,7783
9,0.0,3,7799
9,0.0,3,7815
9,0.0,3,7831
9,0.0,3,7847
9,0.0,3,7863
9,0.0,2,7879
9,0.0,2,7895
9,0.0,2,7911
9,0.0,2,7927
9,0.0,2,7943
9,0.0,2,7959
9,0.0,2,7975
9,0.0,2,7991
9,0.0,1,8007
9,0.0,1,8023
9,0.0,1,8039
9,0.0,1,8055
9,0.0,1,8071
9,0.0,1,8087
9,0.0,1,8103
9,0.0,1,8119
9,0.0,0,8120
10,0.0,5,8136
10,0.0,5,8152
10,0.0,5,8168
10,0.0,5,8184
10,0.0,5,8200
10,0.0,5,8216
10,0.0,5,8232
10,0.0,5,8248
10,0.0,5,8264
10,0.0,5,8280
10,0.0,5,8296
10,0.0,5,8312
10,0.0,5,8328
10,0.0,5,8344
10,0.0,5,8360
10,0.0,5,8376
10,0.0,4,8392
10,0.0,4,8408
10,0.0,4,8424
10,0.0,4,8440
10,0.0,4,8456
10,0.0,4,8472
10,0.0,4,8488
10,0.0,4,8504
10,0.0,4,8520
10,0.0,4,8536
10,0.0,4,8552
10,0.0,4,8568
10,0.0,3,8584
10,0.0,3,8600
10,0.0,3,8616
10,0.0,3,8632
10,0.0,3,8648
10,0.0,3,8664
10,0.0,3,8680
10,0.0,3,8696
10,0.0,3,8712
10,0.0,3,8728
10,0.0,3,8744
10,0.0,3,8760
10,0.0,3,8776
10,0.0,3,8792
10,0.0,3,8808
10,0.0,3,8824
10,0.0,3,8840
10,0.0,3,8856
10,0.0,3,8872
10,0.0,3,8888
10,0.0,3,8904
10,0.0,3,8920
10,0.0,3,8936
10,0.0,3,8952
10,0.0,3,8968
10,0.0,3,8984
10,1.0,3,9000
10,0.0,3,9016
10,0.0,3,9032
10,0.0,3,9048
10,0.0,3,9064
10,0.0,3,9080
10,0.0,3,9096
10,0.0,3,9112
10,0.0,2,9128
10,0.0,2,9144
10,0.0,2,9160
10,0.0,2,9176
10,0.0,2,9192
10,0.0,2,9208
10,0.0,2,9224
10,0.0,2,9240
10,0.0,2,9256
10,0.0,2,9272
10,0.0,1,9288
10,0.0,1,9304
10,0.0,1,9320
10,0.0,1,9336
10,0.0,1,9352
10,0.0,1,9368
10,0.0,1,9384
10,0.0,1,9400
10,0.0,1,9416
10,0.0,1,9432
10,0.0,1,9448
10,1.0,1,9464
10,0.0,1,9480
10,0.0,1,9496
10,0.0,1,9512
10,0.0,1,9528
10,0.0,1,9544
10,0.0,1,9560
10,0.0,1,9576
10,0.0,1,9592
10,0.0,1,9608
10,0.0,1,9624
10,0.0,1,9640
10,1.0,1,9656
10,0.0,1,9672
10,0.0,1,9688
10,0.0,1,9704
10,0.0,1,9720
10,0.0,1,9736
10,0.0,1,9752
10,0.0,1,9768
10,0.0,0,9779
11,0.0,5,9795
11,0.0,5,9811
11,0.0,5,9827
11,0.0,5,9843
11,0.0,5,9859
11,0.0,5,9875
11,0.0,5,9891
11,0.0,5,9907
11,0.0,5,9923
11,0.0,5,9939
11,0.0,5,9955
11,0.0,5,9971
11,0.0,5,9987
11,1.0,5,10003
11,0.0,5,10019
11,0.0,5,10035
11,0.0,5,10051
11,0.0,5,10067
11,0.0,5,10083
11,0.0,4,10099
11,0.0,4,10115
11,0.0,4,10131
11,0.0,4,10147
11,0.0,4,10163
11,0.0,4,10179
11,0.0,4,10195
11,0.0,4,10211
11,0.0,4,10227
11,1.0,4,10243
11,0.0,4,10259
11,0.0,4,10275
11,0.0,4,10291
11,0.0,4,10307
11,0.0,3,10323
11,0.0,3,10339
11,0.0,3,10355
11,0.0,3,10371
11,0.0,3,10387
11,0.0,3,10403
11,0.0,3,10419
11,0.0,2,10435
11,0.0,2,10451
11,0.0,2,10467
11,0.0,2,10483
11,0.0,2,10499
11,0.0,2,10515
11,0.0,2,10531
11,0.0,1,10547
11,0.0,1,10563
11,0.0,1,10579
11,0.0,1,10595
11,0.0,1,10611
11,0.0,1,10627
11,0.0,1,10643
11,0.0,1,10659
11,0.0,1,10675
11,0.0,1,10691
11,0.0,1,10707
11,0.0,1,10723
11,0.0,0,10725
12,0.0,5,10741
12,0.0,5,10757
12,0.0,5,10773
12,0.0,5,10789
12,0.0,5,10805
12,0.0,5,10821
12,0.0,5,10837
12,0.0,5,10853
12,0.0,5,10869
12,0.0,5,10885
12,0.0,5,10901
12,0.0,5,10917
12,0.0,5,10933
12,0.0,5,10949
12,0.0,5,10965
12,0.0,5,10981
12,0.0,5,10997
12,0.0,5,11013
12,0.0,4,11029
12,0.0,4,11045
12,0.0,4,11061
12,0.0,4,11077
12,0.0,4,11093
12,0.0,4,11109
12,0.0,4,11125
12,0.0,4,11141
12,1.0,4,11157
12,0.0,4,11173
12,0.0,4,11189
12,0.0,4,11205
12,0.0,4,11221
12,0.0,4,11237
12,0.0,3,11253
12,0.0,3,11269
12,0.0,3,11285
12,0.0,3,11301
12,0.0,3,11317
12,0.0,3,11333
12,0.0,3,11349
12,0.0,3,11365
12,0.0,3,11381
12,0.0,3,11397
12,0.0,3,11413
12,0.0,3,11429
12,0.0,3,11445
12,0.0,3,11461
12,1.0,3,11477
12,0.0,3,11493
12,0.0,3,11509
12,0.0,3,11525
12,0.0,3,11541
12,0.0,2,11557
12,0.0,2,11573
12,0.0,2,11589
12,0.0,2,11605
12,0.0,2,11621
12,0.0,2,11637
12,0.0,2,11653
12,0.0,2,11669
12,0.0,2,11685
12,0.0,2,11701
12,1.0,2,11717
12,0.0,2,11733
12,0.0,2,11749
12,0.0,2,11765
12,0.0,2,11781
12,0.0,2,11797
12,0.0,2,11813
12,0.0,2,11829
12,0.0,1,11845
12,0.0,1,11861
12,0.0,1,11877
12,0.0,1,11893
12,0.0,1,11909
12,0.0,1,11925
12,0.0,0,11934
13,0.0,5,11950
13,0.0,5,11966
13,0.0,5,11982
13,0.0,5,11998
13,0.0,5,12014
13,0.0,5,12030
13,0.0,4,12046
13,0.0,4,12062
13,0.0,4,12078
13,0.0,4,12094
13,0.0,4,12110
13,0.0,4,12126
13,0.0,4,12142
13,0.0,4,12158
13,1.0,4,12174
13,0.0,4,12190
13,0.0,4,12206
13,0.0,4,12222
13,0.0,4,12238
13,0.0,4,12254
13,0.0,3,12270
13,0.0,3,12286
13,0.0,3,12302
13,0.0,3,12318
13,0.0,3,12334
13,0.0,3,12350
13,0.0,3,12366
13,0.0,3,12382
13,0.0,3,12398
13,1.0,3,12414
13,0.0,3,12430
13,0.0,3,12446
13,0.0,3,12462
13,0.0,3,12478
13,0.0,2,12494
13,0.0,2,12510
13,0.0,2,12526
13,0.0,2,12542
13,0.0,2,12558
13,0.0,2,12574
13,0.0,2,12590
13,0.0,1,12606
13,0.0,1,12622
13,0.0,1,12638
13,0.0,1,12654
13,0.0,1,12670
13,0.0,1,12686
13,0.0,1,12702
13,0.0,1,12718
13,0.0,1,12734
13,0.0,1,12750
13,0.0,1,12766
13,0.0,1,12782
13,0.0,1,12798
13,0.0,1,12814
13,0.0,1,12830
13,0.0,1,12846
13,0.0,1,12862
13,0.0,1,12878
13,0.0,1,12894
13,0.0,1,12910
13,0.0,1,12926
13,0.0,1,12942
13,0.0,1,12958
13,0.0,1,12974
13,0.0,1,12990
13,0.0,1,13006
13,0.0,1,13022
13,0.0,1,13038
13,0.0,0,13039
14,0.0,5,13055
14,0.0,5,13071
14,0.0,5,13087
14,0.0,5,13103
14,0.0,5,13119
14,0.0,5,13135
14,0.0,5,13151
14,0.0,5,13167
14,0.0,5,13183
14,0.0,5,13199
14,0.0,5,13215
14,0.0,5,13231
14,0.0,5,13247
14,0.0,5,13263
14,0.0,5,13279
14,0.0,5,13295
14,0.0,5,13311
14,0.0,5,13327
14,1.0,5,13343
14,0.0,5,13359
14,0.0,5,13375
14,0.0,5,13391
14,0.0,5,13407
14,0.0,5,13423
14,0.0,4,13439
14,0.0,4,13455
14,0.0,4,13471
14,0.0,4,13487
14,0.0,4,13503
14,0.0,4,13519
14,0.0,4,13535
14,0.0,4,13551
14,0.0,3,13567
14,0.0,3,13583
14,0.0,3,13599
14,0.0,3,13615
14,0.0,3,13631
14,0.0,3,13647
14,0.0,2,13663
14,0.0,2,13679
14,0.0,2,13695
14,0.0,2,13711
14,0.0,2,13727
14,0.0,2,13743
14,0.0,2,13759
14,0.0,2,13775
14,0.0,2,13791
14,0.0,2,13807
14,0.0,2,13823
14,0.0,2,13839
14,0.0,2,13855
14,0.0,2,13871
14,0.0,2,13887
14,0.0,2,13903
14,0.0,1,13919
14,0.0,1,13935
14,0.0,1,13951
14,0.0,1,13967
14,0.0,1,13983
14,0.0,1,13999
14,0.0,0,14003
15,0.0,5,14019
15,0.0,5,14035
15,0.0,5,14051
15,0.0,5,14067
15,0.0,5,14083
15,0.0,5,14099
15,0.0,4,14115
15,0.0,4,14131
15,0.0,4,14147
15,0.0,4,14163
15,0.0,4,14179
15,0.0,4,14195
15,0.0,4,14211
15,0.0,4,14227
15,0.0,4,14243
15,0.0,4,14259
15,0.0,4,14275
15,0.0,4,14291
15,0.0,4,14307
15,0.0,4,14323
15,0.0,4,14339
15,0.0,4,14355
15,0.0,4,14371
15,0.0,4,14387
15,0.0,4,14403
15,0.0,3,14419
15,0.0,3,14435
15,0.0,3,14451
15,0.0,3,14467
15,0.0,3,14483
15,0.0,3,14499
15,0.0,3,14515
15,0.0,3,14531
15,0.0,3,14547
15,0.0,3,14563
15,0.0,3,14579
15,1.0,3,14595
15,0.0,3,14611
15,0.0,3,14627
15,0.0,3,14643
15,0.0,3,14659
15,0.0,3,14675
15,0.0,2,14691
15,0.0,2,14707
15,0.0,2,14723
15,0.0,2,14739
15,0.0,2,14755
15,0.0,2,14771
15,0.0,2,14787
15,0.0,2,14803
15,0.0,2,14819
15,0.0,1,14835
15,0.0,1,14851
15,0.0,1,14867
15,0.0,1,14883
15,0.0,1,14899
15,0.0,1,14915
15,0.0,1,14931
15,0.0,1,14947
15,0.0,1,14963
15,0.0,1,14979
15,0.0,1,14995
15,0.0,0,14996
16,0.0,5,15012
16,0.0,5,15028
16,0.0,5,15044
16,0.0,5,15060
16,0.0,5,15076
16,0.0,5,15092
16,0.0,5,15108
16,0.0,5,15124
16,0.0,5,15140
16,1.0,5,15156
16,0.0,5,15172
16,0.0,5,15188
16,0.0,5,15204
16,0.0,5,15220
16,0.0,5,15236
16,0.0,4,15252
16,0.0,4,15268
16,0.0,4,15284
16,0.0,4,15300
16,0.0,4,15316
16,0.0,4,15332
16,0.0,4,15348
16,0.0,4,15364
16,0.0,4,15380
16,0.0,4,15396
16,1.0,4,15412
16,0.0,4,15428
16,0.0,4,15444
16,0.0,4,15460
16,0.0,4,15476
16,0.0,3,15492
16,0.0,3,15508
16,0.0,3,15524
16,0.0,3,15540
16,0.0,3,15556
16,0.0,3,15572
16,0.0,3,15588
16,0.0,3,15604
16,0.0,3,15620
16,0.0,3,15636
16,0.0,3,15652
16,0.0,3,15668
16,0.0,3,15684
16,1.0,3,15700
16,0.0,3,15716
16,0.0,3,15732
16,0.0,3,15748
16,0.0,3,15764
16,0.0,2,15780
16,0.0,2,15796
16,0.0,2,15812
16,0.0,2,15828
16,0.0,2,15844
16,0.0,2,15860
16,0.0,2,15876
16,0.0,2,15892
16,0.0,2,15908
16,0.0,2,15924
16,0.0,2,15940
16,4.0,2,15956
16,0.0,2,15972
16,0.0,2,15988
16,0.0,2,16004
16,0.0,2,16020
16,0.0,2,16036
16,0.0,1,16052
16,0.0,1,16068
16,0.0,1,16084
16,0.0,1,16100
16,0.0,1,16116
16,0.0,1,16132
16,0.0,1,16148
16,0.0,1,16164
16,0.0,1,16180
16,0.0,1,16196
16,0.0,1,16212
16,0.0,1,16228
16,0.0,1,16244
16,0.0,1,16260
16,0.0,0,16263
17,0.0,5,16279
17,0.0,5,16295
17,0.0,5,16311
17,0.0,5,16327
17,0.0,5,16343
17,0.0,5,16359
17,0.0,5,16375
17,0.0,5,16391
17,0.0,5,16407
17,0.0,5,16423
17,0.0,5,16439
17,1.0,5,16455
17,0.0,5,16471
17,0.0,5,16487
17,0.0,5,16503
17,0.0,5,16519
17,0.0,5,16535
17,0.0,4,16551
17,0.0,4,16567
17,0.0,4,16583
17,0.0,4,16599
17,0.0,4,16615
17,0.0,4,16631
17,0.0,4,16647
17,0.0,4,16663
17,0.0,4,16679
17,0.0,4,16695
17,0.0,4,16711
17,0.0,4,16727
17,0.0,4,16743
17,0.0,4,16759
17,0.0,4,16775
17,0.0,4,16791
17,0.0,4,16807
17,1.0,4,16823
17,0.0,4,16839
17,0.0,4,16855
17,0.0,4,16871
17,0.0,4,16887
17,0.0,3,16903
17,0.0,3,16919
17,0.0,3,16935
17,0.0,3,16951
17,0.0,3,16967
17,0.0,3,16983
17,0.0,3,16999
17,0.0,3,17015
17,0.0,3,17031
17,0.0,3,17047
17,0.0,3,17063
17,1.0,3,17079
17,0.0,3,17095
17,0.0,3,17111
17,0.0,3,17127
17,0.0,3,17143
17,0.0,2,17159
17,0.0,2,17175
17,0.0,2,17191
17,0.0,2,17207
17,0.0,2,17223
17,0.0,2,17239
17,0.0,1,17255
17,0.0,1,17271
17,0.0,1,17287
17,0.0,1,17303
17,0.0,1,17319
17,0.0,1,17335
17,0.0,1,17351
17,0.0,1,17367
17,0.0,1,17383
17,0.0,0,17385
18,0.0,5,17401
18,0.0,5,17417
18,0.0,5,17433
18,0.0,5,17449
18,0.0,5,17465
18,0.0,5,17481
18,0.0,5,17497
18,0.0,4,17513
18,0.0,4,17529
18,0.0,4,17545
18,0.0,4,17561
18,0.0,4,17577
18,0.0,4,17593
18,0.0,3,17609
18,0.0,3,17625
18,0.0,3,17641
18,0.0,3,17657
18,0.0,3,17673
18,0.0,3,17689
18,0.0,3,17705
18,0.0,3,17721
18,1.0,3,17737
18,0.0,3,17753
18,0.0,3,17769
18,0.0,3,17785
18,0.0,3,17801
18,0.0,3,17817
18,0.0,2,17833
18,0.0,2,17849
18,0.0,2,17865
18,0.0,2,17881
18,0.0,2,17897
18,0.0,2,17913
18,0.0,2,17929
18,0.0,2,17945
18,0.0,2,17961
18,0.0,2,17977
18,0.0,1,17993
18,0.0,1,18009
18,0.0,1,18025
18,0.0,1,18041
18,0.0,1,18057
18,0.0,1,18073
18,0.0,1,18089
18,0.0,1,18105
18,0.0,1,18121
18,0.0,1,18137
18,0.0,1,18153
18,1.0,1,18169
18,0.0,1,18185
18,0.0,1,18201
18,0.0,1,18217
18,0.0,1,18233
18,0.0,0,18244
19,0.0,5,18260
19,0.0,5,18276
19,0.0,5,18292
19,0.0,5,18308
19,0.0,5,18324
19,0.0,5,18340
19,0.0,5,18356
19,0.0,5,18372
19,0.0,5,18388
19,0.0,5,18404
19,0.0,5,18420
19,0.0,5,18436
19,1.0,5,18452
19,0.0,5,18468
19,0.0,5,18484
19,0.0,5,18500
19,0.0,5,18516
19,0.0,4,18532
19,0.0,4,18548
19,0.0,4,18564
19,0.0,4,18580
19,0.0,4,18596
19,0.0,4,18612
19,0.0,4,18628
19,0.0,4,18644
19,0.0,4,18660
19,0.0,4,18676
19,0.0,4,18692
19,0.0,4,18708
19,0.0,4,18724
19,0.0,4,18740
19,0.0,4,18756
19,0.0,4,18772
19,0.0,4,18788
19,0.0,4,18804
19,0.0,4,18820
19,0.0,4,18836
19,0.0,4,18852
19,1.0,4,18868
19,0.0,4,18884
19,0.0,4,18900
19,0.0,4,18916
19,0.0,4,18932
19,0.0,3,18948
19,0.0,3,18964
19,0.0,3,18980
19,0.0,3,18996
19,0.0,3,19012
19,0.0,3,19028
19,0.0,3,19044
19,0.0,3,19060
19,0.0,3,19076
19,0.0,3,19092
19,0.0,3,19108
19,0.0,3,19124
19,0.0,3,19140
19,0.0,3,19156
19,0.0,3,19172
19,0.0,3,19188
19,0.0,3,19204
19,0.0,3,19220
19,1.0,3,19236
19,0.0,3,19252
19,0.0,3,19268
19,0.0,3,19284
19,0.0,3,19300
19,0.0,2,19316
19,0.0,2,19332
19,0.0,2,19348
19,0.0,2,19364
19,0.0,2,19380
19,0.0,2,19396
19,0.0,1,19412
19,0.0,1,19428
19,0.0,1,19444
19,0.0,1,19460
19,0.0,1,19476
19,0.0,1,19492
19,0.0,1,19508
19,0.0,1,19524
19,0.0,1,19540
19,0.0,1,19556
19,0.0,1,19572
19,0.0,1,19588
19,0.0,1,19604
19,0.0,1,19620
19,0.0,1,19636
19,4.0,1,19652
19,0.0,1,19668
19,0.0,1,19684
19,0.0,1,19700
19,0.0,1,19716
19,0.0,1,19732
19,0.0,0,19735
20,0.0,5,19751
20,0.0,5,19767
20,0.0,5,19783
20,0.0,5,19799
20,0.0,5,19815
20,0.0,5,19831
20,0.0,5,19847
20,0.0,5,19863
20,0.0,5,19879
20,0.0,5,19895
20,0.0,5,19911
20,0.0,5,19927
20,0.0,5,19943
20,0.0,5,19959
20,0.0,5,19975
20,0.0,5,19991
20,0.0,5,20007
20,0.0,5,20023
20,1.0,5,20039
20,0.0,5,20055
20,0.0,5,20071
20,0.0,5,20087
20,0.0,5,20103
20,0.0,5,20119
20,0.0,4,20135
20,0.0,4,20151
20,0.0,4,20167
