episode,reward,x_pos,coins,score,time,life,flag_get,world,total_deaths
1,10.078999999999999,410,1,300,391,2,False,1,0
1,11.079999999999998,416,1,300,390,2,False,1,0
1,10.079999999999998,422,1,300,390,2,False,1,0
1,10.079999999999998,428,1,300,390,2,False,1,0
1,10.079999999999998,434,1,300,390,2,False,1,0
1,10.079999999999998,440,1,300,390,2,False,1,0
1,10.079999999999998,446,1,300,390,2,False,1,0
1,10.079999999999998,452,1,300,390,2,False,1,0
1,10.079999999999998,458,1,300,390,2,False,1,0
1,10.079999999999998,464,1,300,390,2,False,1,0
1,10.079999999999998,470,1,300,390,2,False,1,0
1,4.960999999999999,474,1,300,389,2,False,1,0
1,3.9609999999999994,478,1,300,389,2,False,1,0
1,3.061,481,1,300,389,2,False,1,0
1,3.9609999999999994,485,1,300,389,2,False,1,0
1,3.061,488,1,300,389,2,False,1,0
1,3.9609999999999994,492,1,300,389,2,False,1,0
1,3.061,495,1,300,389,2,False,1,0
1,3.9609999999999994,499,1,300,389,2,False,1,0
1,3.061,502,1,300,389,2,False,1,0
1,3.9609999999999994,506,1,300,389,2,False,1,0
1,4.061999999999999,509,1,300,388,2,False,1,0
1,3.9619999999999997,513,1,300,388,2,False,1,0
1,3.062,516,1,300,388,2,False,1,0
1,3.9619999999999997,520,1,300,388,2,False,1,0
1,3.062,523,1,300,388,2,False,1,0
1,3.9619999999999997,527,1,300,388,2,False,1,0
1,3.062,530,1,300,388,2,False,1,0
1,3.9619999999999997,534,1,300,388,2,False,1,0
1,3.9619999999999997,538,1,300,388,2,False,1,0
1,4.862,543,1,300,388,2,False,1,0
1,5.8629999999999995,548,1,300,387,2,False,1,0
1,4.8629999999999995,553,1,300,387,2,False,1,0
1,4.8629999999999995,558,1,300,387,2,False,1,0
1,10.082999999999998,564,1,300,387,2,False,1,0
1,10.082999999999998,570,1,300,387,2,False,1,0
1,10.082999999999998,576,1,300,387,2,False,1,0
1,10.082999999999998,582,1,300,387,2,False,1,0
1,10.082999999999998,588,1,300,387,2,False,1,0
1,10.082999999999998,594,1,300,387,2,False,1,0
1,0.963,595,1,300,387,2,False,1,0
1,-0.636,594,1,300,386,2,False,1,0
1,-0.636,594,1,300,386,2,False,1,0
1,-0.636,594,1,300,386,2,False,1,0
1,-0.636,594,1,300,386,2,False,1,0
1,-0.636,594,1,300,386,2,False,1,0
1,-0.636,594,1,300,386,2,False,1,0
1,-0.636,594,1,300,386,2,False,1,0
1,-0.636,594,1,300,386,2,False,1,0
1,-0.636,594,1,300,386,2,False,1,0
1,-0.636,594,1,300,386,2,False,1,0
1,-0.635,594,1,300,385,2,False,1,0
1,-0.635,594,1,300,385,2,False,1,0
1,-0.635,594,1,300,385,2,False,1,0
1,-0.635,594,1,300,385,2,False,1,0
1,-0.635,594,1,300,385,2,False,1,0
1,-0.635,594,1,300,385,2,False,1,0
1,-0.635,594,1,300,385,2,False,1,0
1,-0.635,594,1,300,385,2,False,1,0
1,-0.635,594,1,300,385,2,False,1,0
1,-0.635,594,1,300,385,2,False,1,0
1,-0.634,594,1,300,384,2,False,1,0
1,-0.634,594,1,300,384,2,False,1,0
1,-0.634,594,1,300,384,2,False,1,0
1,-0.634,594,1,300,384,2,False,1,0
1,-0.634,594,1,300,384,2,False,1,0
1,-0.634,594,1,300,384,2,False,1,0
1,-0.634,594,1,300,384,2,False,1,0
1,-0.634,594,1,300,384,2,False,1,0
1,-0.634,594,1,300,384,2,False,1,0
1,-0.634,594,1,300,384,2,False,1,0
1,-0.633,594,1,300,383,2,False,1,0
1,-0.633,594,1,300,383,2,False,1,0
1,-0.633,594,1,300,383,2,False,1,0
1,-0.633,594,1,300,383,2,False,1,0
1,-0.633,594,1,300,383,2,False,1,0
1,-0.633,594,1,300,383,2,False,1,0
1,-0.633,594,1,300,383,2,False,1,0
1,-0.633,594,1,300,383,2,False,1,0
1,-0.633,594,1,300,383,2,False,1,0
1,-0.633,594,1,300,383,2,False,1,0
1,-0.632,594,1,300,382,2,False,1,0
1,-0.632,594,1,300,382,2,False,1,0
1,-0.632,594,1,300,382,2,False,1,0
1,-0.632,594,1,300,382,2,False,1,0
1,-0.632,594,1,300,382,2,False,1,0
1,-0.632,594,1,300,382,2,False,1,0
1,-0.632,594,1,300,382,2,False,1,0
1,-0.632,594,1,300,382,2,False,1,0
1,-0.632,594,1,300,382,2,False,1,0
1,-0.632,594,1,300,382,2,False,1,0
1,-0.631,594,1,300,381,2,False,1,0
1,-0.631,594,1,300,381,2,False,1,0
1,-0.631,594,1,300,381,2,False,1,0
1,-0.631,594,1,300,381,2,False,1,0
1,-0.631,594,1,300,381,2,False,1,0
1,-0.631,594,1,300,381,2,False,1,0
1,-0.631,594,1,300,381,2,False,1,0
1,-0.631,594,1,300,381,2,False,1,0
1,-0.631,594,1,300,381,2,False,1,0
1,-0.631,594,1,300,381,2,False,1,0
1,-0.63,594,1,300,380,2,False,1,0
1,-0.63,594,1,300,380,2,False,1,0
1,-0.63,594,1,300,380,2,False,1,0
1,-0.63,594,1,300,380,2,False,1,0
1,-0.63,594,1,300,380,2,False,1,0
1,-0.63,594,1,300,380,2,False,1,0
1,-0.63,594,1,300,380,2,False,1,0
1,-0.63,594,1,300,380,2,False,1,0
1,-0.63,594,1,300,380,2,False,1,0
1,-0.63,594,1,300,380,2,False,1,0
1,-0.629,594,1,300,379,2,False,1,0
1,-0.629,594,1,300,379,2,False,1,0
1,-0.629,594,1,300,379,2,False,1,0
1,-0.629,594,1,300,379,2,False,1,0
1,-0.629,594,1,300,379,2,False,1,0
1,-0.629,594,1,300,379,2,False,1,0
1,-0.629,594,1,300,379,2,False,1,0
1,-0.629,594,1,300,379,2,False,1,0
1,-0.629,594,1,300,379,2,False,1,0
1,-0.629,594,1,300,379,2,False,1,0
1,-0.628,594,1,300,378,2,False,1,0
1,-0.628,594,1,300,378,2,False,1,0
1,-0.628,594,1,300,378,2,False,1,0
1,-0.628,594,1,300,378,2,False,1,0
1,-0.628,594,1,300,378,2,False,1,0
1,-0.628,594,1,300,378,2,False,1,0
1,-0.628,594,1,300,378,2,False,1,0
1,-0.628,594,1,300,378,2,False,1,0
1,-0.628,594,1,300,378,2,False,1,0
1,-0.628,594,1,300,378,2,False,1,0
1,-0.627,594,1,300,377,2,False,1,0
1,-0.627,594,1,300,377,2,False,1,0
1,-0.627,594,1,300,377,2,False,1,0
1,-0.627,594,1,300,377,2,False,1,0
1,-0.627,594,1,300,377,2,False,1,0
1,-0.627,594,1,300,377,2,False,1,0
1,-0.627,594,1,300,377,2,False,1,0
1,-0.627,594,1,300,377,2,False,1,0
1,-0.627,594,1,300,377,2,False,1,0
1,-0.627,594,1,300,377,2,False,1,0
1,-0.626,594,1,300,376,2,False,1,0
1,-0.626,594,1,300,376,2,False,1,0
1,-0.626,594,1,300,376,2,False,1,0
1,-0.626,594,1,300,376,2,False,1,0
1,-0.626,594,1,300,376,2,False,1,0
1,-0.626,594,1,300,376,2,False,1,0
1,-0.626,594,1,300,376,2,False,1,0
1,-0.626,594,1,300,376,2,False,1,0
1,-0.626,594,1,300,376,2,False,1,0
1,-0.626,594,1,300,376,2,False,1,0
1,-0.625,594,1,300,375,2,False,1,0
1,-0.625,594,1,300,375,2,False,1,0
1,-0.625,594,1,300,375,2,False,1,0
1,-0.625,594,1,300,375,2,False,1,0
1,-0.625,594,1,300,375,2,False,1,0
1,-0.625,594,1,300,375,2,False,1,0
1,-0.625,594,1,300,375,2,False,1,0
1,-0.625,594,1,300,375,2,False,1,0
1,-0.625,594,1,300,375,2,False,1,0
1,-0.625,594,1,300,375,2,False,1,0
1,-0.624,594,1,300,374,2,False,1,0
1,-0.624,594,1,300,374,2,False,1,0
1,-0.624,594,1,300,374,2,False,1,0
1,-0.624,594,1,300,374,2,False,1,0
1,-0.624,594,1,300,374,2,False,1,0
1,-0.624,594,1,300,374,2,False,1,0
1,-0.624,594,1,300,374,2,False,1,0
1,-0.624,594,1,300,374,2,False,1,0
1,-0.624,594,1,300,374,2,False,1,0
1,-0.624,594,1,300,374,2,False,1,0
1,-0.623,594,1,300,373,2,False,1,0
1,-0.623,594,1,300,373,2,False,1,0
1,-0.623,594,1,300,373,2,False,1,0
1,-0.623,594,1,300,373,2,False,1,0
1,-0.623,594,1,300,373,2,False,1,0
1,-0.623,594,1,300,373,2,False,1,0
1,-0.623,594,1,300,373,2,False,1,0
1,-0.623,594,1,300,373,2,False,1,0
1,-0.623,594,1,300,373,2,False,1,0
1,-0.623,594,1,300,373,2,False,1,0
1,-0.622,594,1,300,372,2,False,1,0
1,-0.622,594,1,300,372,2,False,1,0
1,-0.622,594,1,300,372,2,False,1,0
1,-0.622,594,1,300,372,2,False,1,0
1,-0.622,594,1,300,372,2,False,1,0
1,-0.622,594,1,300,372,2,False,1,0
1,-0.622,594,1,300,372,2,False,1,0
1,-0.622,594,1,300,372,2,False,1,0
1,-0.622,594,1,300,372,2,False,1,0
1,-0.622,594,1,300,372,2,False,1,0
1,-0.621,594,1,300,371,2,False,1,0
1,-0.621,594,1,300,371,2,False,1,0
1,-0.621,594,1,300,371,2,False,1,0
1,-0.621,594,1,300,371,2,False,1,0
1,-0.621,594,1,300,371,2,False,1,0
1,-0.621,594,1,300,371,2,False,1,0
1,-0.621,594,1,300,371,2,False,1,0
1,-0.621,594,1,300,371,2,False,1,0
1,-0.621,594,1,300,371,2,False,1,0
1,-0.621,594,1,300,371,2,False,1,0
1,-0.62,594,1,300,370,2,False,1,0
1,-0.62,594,1,300,370,2,False,1,0
1,-0.62,594,1,300,370,2,False,1,0
1,-0.62,594,1,300,370,2,False,1,0
1,-0.62,594,1,300,370,2,False,1,0
1,-0.62,594,1,300,370,2,False,1,0
1,-0.62,594,1,300,370,2,False,1,0
1,-0.62,594,1,300,370,2,False,1,0
1,-0.62,594,1,300,370,2,False,1,0
1,-0.62,594,1,300,370,2,False,1,0
1,-0.619,594,1,300,369,2,False,1,0
1,-0.619,594,1,300,369,2,False,1,0
1,-0.619,594,1,300,369,2,False,1,0
1,-0.619,594,1,300,369,2,False,1,0
1,-0.619,594,1,300,369,2,False,1,0
1,-0.619,594,1,300,369,2,False,1,0
1,-0.619,594,1,300,369,2,False,1,0
1,-0.619,594,1,300,369,2,False,1,0
1,-0.619,594,1,300,369,2,False,1,0
1,-0.619,594,1,300,369,2,False,1,0
1,-0.618,594,1,300,368,2,False,1,0
1,-0.618,594,1,300,368,2,False,1,0
1,-0.618,594,1,300,368,2,False,1,0
1,-0.618,594,1,300,368,2,False,1,0
1,-0.618,594,1,300,368,2,False,1,0
1,-0.618,594,1,300,368,2,False,1,0
1,-0.618,594,1,300,368,2,False,1,0
1,-0.618,594,1,300,368,2,False,1,0
1,-0.618,594,1,300,368,2,False,1,0
1,-0.618,594,1,300,368,2,False,1,0
1,-0.617,594,1,300,367,2,False,1,0
1,-0.617,594,1,300,367,2,False,1,0
1,-0.617,594,1,300,367,2,False,1,0
1,-0.617,594,1,300,367,2,False,1,0
1,-0.617,594,1,300,367,2,False,1,0
1,-0.617,594,1,300,367,2,False,1,0
1,-0.617,594,1,300,367,2,False,1,0
1,-0.617,594,1,300,367,2,False,1,0
1,-0.617,594,1,300,367,2,False,1,0
1,-0.617,594,1,300,367,2,False,1,0
1,-0.616,594,1,300,366,2,False,1,0
1,-0.616,594,1,300,366,2,False,1,0
1,-0.616,594,1,300,366,2,False,1,0
1,-0.616,594,1,300,366,2,False,1,0
1,-0.616,594,1,300,366,2,False,1,0
1,-0.616,594,1,300,366,2,False,1,0
1,-0.616,594,1,300,366,2,False,1,0
1,-0.616,594,1,300,366,2,False,1,0
1,-0.616,594,1,300,366,2,False,1,0
1,-0.616,594,1,300,366,2,False,1,0
1,-0.615,594,1,300,365,2,False,1,0
1,-0.615,594,1,300,365,2,False,1,0
1,-0.615,594,1,300,365,2,False,1,0
1,-0.615,594,1,300,365,2,False,1,0
1,-0.615,594,1,300,365,2,False,1,0
1,-0.615,594,1,300,365,2,False,1,0
1,-0.615,594,1,300,365,2,False,1,0
1,-0.615,594,1,300,365,2,False,1,0
1,-0.615,594,1,300,365,2,False,1,0
1,-0.615,594,1,300,365,2,False,1,0
1,-0.614,594,1,300,364,2,False,1,0
1,-0.614,594,1,300,364,2,False,1,0
1,-0.614,594,1,300,364,2,False,1,0
1,-0.614,594,1,300,364,2,False,1,0
1,-0.614,594,1,300,364,2,False,1,0
1,-0.614,594,1,300,364,2,False,1,0
1,-0.614,594,1,300,364,2,False,1,0
1,-0.614,594,1,300,364,2,False,1,0
1,-0.614,594,1,300,364,2,False,1,0
1,-0.614,594,1,300,364,2,False,1,0
1,-0.613,594,1,300,363,2,False,1,0
1,-0.613,594,1,300,363,2,False,1,0
1,-0.613,594,1,300,363,2,False,1,0
1,-0.613,594,1,300,363,2,False,1,0
1,-0.613,594,1,300,363,2,False,1,0
1,-0.613,594,1,300,363,2,False,1,0
1,-0.613,594,1,300,363,2,False,1,0
1,-0.613,594,1,300,363,2,False,1,0
1,-0.613,594,1,300,363,2,False,1,0
1,-0.613,594,1,300,363,2,False,1,0
1,-0.612,594,1,300,362,2,False,1,0
1,-0.612,594,1,300,362,2,False,1,0
1,-0.612,594,1,300,362,2,False,1,0
1,-0.612,594,1,300,362,2,False,1,0
1,-0.612,594,1,300,362,2,False,1,0
1,-0.612,594,1,300,362,2,False,1,0
1,-0.612,594,1,300,362,2,False,1,0
1,-0.612,594,1,300,362,2,False,1,0
1,-0.612,594,1,300,362,2,False,1,0
1,-0.612,594,1,300,362,2,False,1,0
1,-0.611,594,1,300,361,2,False,1,0
1,-0.611,594,1,300,361,2,False,1,0
1,-0.611,594,1,300,361,2,False,1,0
1,-0.611,594,1,300,361,2,False,1,0
1,-0.611,594,1,300,361,2,False,1,0
1,-0.611,594,1,300,361,2,False,1,0
1,-0.611,594,1,300,361,2,False,1,0
1,-0.611,594,1,300,361,2,False,1,0
1,-0.611,594,1,300,361,2,False,1,0
1,-0.611,594,1,300,361,2,False,1,0
1,-0.61,594,1,300,360,2,False,1,0
1,-0.61,594,1,300,360,2,False,1,0
1,-0.61,594,1,300,360,2,False,1,0
1,-0.61,594,1,300,360,2,False,1,0
1,-0.61,594,1,300,360,2,False,1,0
1,-0.61,594,1,300,360,2,False,1,0
1,-0.61,594,1,300,360,2,False,1,0
1,-0.61,594,1,300,360,2,False,1,0
1,-0.61,594,1,300,360,2,False,1,0
1,-0.61,594,1,300,360,2,False,1,0
1,-0.609,594,1,300,359,2,False,1,0
1,-0.609,594,1,300,359,2,False,1,0
1,-0.609,594,1,300,359,2,False,1,0
1,-0.609,594,1,300,359,2,False,1,0
1,-0.609,594,1,300,359,2,False,1,0
1,-0.609,594,1,300,359,2,False,1,0
1,-0.609,594,1,300,359,2,False,1,0
1,-0.609,594,1,300,359,2,False,1,0
1,-0.609,594,1,300,359,2,False,1,0
1,-0.609,594,1,300,359,2,False,1,0
1,-0.608,594,1,300,358,2,False,1,0
1,-0.608,594,1,300,358,2,False,1,0
1,-0.608,594,1,300,358,2,False,1,0
1,-0.608,594,1,300,358,2,False,1,0
1,-0.608,594,1,300,358,2,False,1,0
1,-0.608,594,1,300,358,2,False,1,0
1,-0.608,594,1,300,358,2,False,1,0
1,-0.608,594,1,300,358,2,False,1,0
1,-0.608,594,1,300,358,2,False,1,0
1,-0.608,594,1,300,358,2,False,1,0
1,-0.607,594,1,300,357,2,False,1,0
1,-0.607,594,1,300,357,2,False,1,0
1,-0.607,594,1,300,357,2,False,1,0
1,-0.607,594,1,300,357,2,False,1,0
1,-0.607,594,1,300,357,2,False,1,0
1,-0.607,594,1,300,357,2,False,1,0
1,-0.607,594,1,300,357,2,False,1,0
1,-0.607,594,1,300,357,2,False,1,0
1,-0.607,594,1,300,357,2,False,1,0
1,-0.607,594,1,300,357,2,False,1,0
1,-0.606,594,1,300,356,2,False,1,0
1,-0.606,594,1,300,356,2,False,1,0
1,-0.606,594,1,300,356,2,False,1,0
1,-0.606,594,1,300,356,2,False,1,0
1,-0.606,594,1,300,356,2,False,1,0
1,-0.606,594,1,300,356,2,False,1,0
1,-0.606,594,1,300,356,2,False,1,0
1,-0.606,594,1,300,356,2,False,1,0
1,-0.606,594,1,300,356,2,False,1,0
1,-0.606,594,1,300,356,2,False,1,0
1,-0.605,594,1,300,355,2,False,1,0
1,-0.0050000000000000044,595,1,300,355,2,False,1,0
1,-0.605,595,1,300,355,2,False,1,0
1,-0.605,594,1,300,355,2,False,1,0
1,-0.605,594,1,300,355,2,False,1,0
1,-0.605,594,1,300,355,2,False,1,0
1,-0.605,594,1,300,355,2,False,1,0
1,-0.605,594,1,300,355,2,False,1,0
1,-0.605,594,1,300,355,2,False,1,0
1,-0.605,594,1,300,355,2,False,1,0
1,-0.604,594,1,300,354,2,False,1,0
1,-0.604,594,1,300,354,2,False,1,0
1,-0.604,594,1,300,354,2,False,1,0
1,-0.604,594,1,300,354,2,False,1,0
1,-0.604,594,1,300,354,2,False,1,0
1,-0.604,594,1,300,354,2,False,1,0
1,-0.604,594,1,300,354,2,False,1,0
1,-0.604,594,1,300,354,2,False,1,0
1,-0.604,594,1,300,354,2,False,1,0
1,-0.604,594,1,300,354,2,False,1,0
1,-0.603,594,1,300,353,2,False,1,0
1,-0.603,594,1,300,353,2,False,1,0
1,-0.603,594,1,300,353,2,False,1,0
1,-0.603,594,1,300,353,2,False,1,0
1,-0.603,594,1,300,353,2,False,1,0
1,-0.603,594,1,300,353,2,False,1,0
1,-0.603,594,1,300,353,2,False,1,0
1,-0.603,594,1,300,353,2,False,1,0
1,-0.603,594,1,300,353,2,False,1,0
1,-0.603,594,1,300,353,2,False,1,0
1,-0.602,594,1,300,352,2,False,1,0
1,-0.602,594,1,300,352,2,False,1,0
1,-0.602,594,1,300,352,2,False,1,0
1,-0.602,594,1,300,352,2,False,1,0
1,-0.602,594,1,300,352,2,False,1,0
1,-0.602,594,1,300,352,2,False,1,0
1,-0.602,594,1,300,352,2,False,1,0
1,-0.602,594,1,300,352,2,False,1,0
1,-0.602,594,1,300,352,2,False,1,0
1,-0.602,594,1,300,352,2,False,1,0
1,-0.601,594,1,300,351,2,False,1,0
1,-0.601,594,1,300,351,2,False,1,0
1,-0.601,594,1,300,351,2,False,1,0
1,-0.601,594,1,300,351,2,False,1,0
1,-0.601,594,1,300,351,2,False,1,0
1,-0.601,594,1,300,351,2,False,1,0
1,-0.601,594,1,300,351,2,False,1,0
1,-0.601,594,1,300,351,2,False,1,0
1,-0.601,594,1,300,351,2,False,1,0
1,-0.601,594,1,300,351,2,False,1,0
1,-0.6,594,1,300,350,2,False,1,0
1,-0.6,594,1,300,350,2,False,1,0
1,-0.6,594,1,300,350,2,False,1,0
1,-0.6,594,1,300,350,2,False,1,0
1,-0.6,594,1,300,350,2,False,1,0
1,-0.6,594,1,300,350,2,False,1,0
1,-0.6,594,1,300,350,2,False,1,0
1,-0.6,594,1,300,350,2,False,1,0
1,-0.6,594,1,300,350,2,False,1,0
1,-0.6,594,1,300,350,2,False,1,0
1,-0.599,594,1,300,349,2,False,1,0
1,-0.599,594,1,300,349,2,False,1,0
1,-0.599,594,1,300,349,2,False,1,0
1,-0.599,594,1,300,349,2,False,1,0
1,-0.599,594,1,300,349,2,False,1,0
1,-0.599,594,1,300,349,2,False,1,0
1,-0.599,594,1,300,349,2,False,1,0
1,-0.599,594,1,300,349,2,False,1,0
1,-0.599,594,1,300,349,2,False,1,0
1,-0.599,594,1,300,349,2,False,1,0
1,-0.598,594,1,300,348,2,False,1,0
1,-0.598,594,1,300,348,2,False,1,0
1,-0.598,594,1,300,348,2,False,1,0
1,-0.598,594,1,300,348,2,False,1,0
1,-0.598,594,1,300,348,2,False,1,0
1,-0.598,594,1,300,348,2,False,1,0
1,-0.598,594,1,300,348,2,False,1,0
1,-0.598,594,1,300,348,2,False,1,0
1,-0.598,594,1,300,348,2,False,1,0
1,-0.598,594,1,300,348,2,False,1,0
1,-0.597,594,1,300,347,2,False,1,0
1,-0.597,594,1,300,347,2,False,1,0
1,-0.597,594,1,300,347,2,False,1,0
1,-0.597,594,1,300,347,2,False,1,0
1,-0.597,594,1,300,347,2,False,1,0
1,-0.597,594,1,300,347,2,False,1,0
1,-0.597,594,1,300,347,2,False,1,0
1,-0.597,594,1,300,347,2,False,1,0
1,-0.597,594,1,300,347,2,False,1,0
1,-0.597,594,1,300,347,2,False,1,0
1,-0.596,594,1,300,346,2,False,1,0
1,-0.596,594,1,300,346,2,False,1,0
1,-0.596,594,1,300,346,2,False,1,0
1,-0.596,594,1,300,346,2,False,1,0
1,-0.596,594,1,300,346,2,False,1,0
1,-0.596,594,1,300,346,2,False,1,0
1,-0.596,594,1,300,346,2,False,1,0
1,-0.596,594,1,300,346,2,False,1,0
1,-0.596,594,1,300,346,2,False,1,0
1,-0.596,594,1,300,346,2,False,1,0
1,-0.595,594,1,300,345,2,False,1,0
1,-0.595,594,1,300,345,2,False,1,0
1,-0.595,594,1,300,345,2,False,1,0
1,-0.595,594,1,300,345,2,False,1,0
1,-0.595,594,1,300,345,2,False,1,0
1,-0.595,594,1,300,345,2,False,1,0
1,-0.595,594,1,300,345,2,False,1,0
1,-0.595,594,1,300,345,2,False,1,0
1,-0.595,594,1,300,345,2,False,1,0
1,-0.595,594,1,300,345,2,False,1,0
1,-0.594,594,1,300,344,2,False,1,0
1,-0.594,594,1,300,344,2,False,1,0
1,-0.594,594,1,300,344,2,False,1,0
1,-0.594,594,1,300,344,2,False,1,0
1,-0.594,594,1,300,344,2,False,1,0
1,-0.594,594,1,300,344,2,False,1,0
1,-0.594,594,1,300,344,2,False,1,0
1,-0.594,594,1,300,344,2,False,1,0
1,-0.594,594,1,300,344,2,False,1,0
1,-0.594,594,1,300,344,2,False,1,0
1,-0.593,594,1,300,343,2,False,1,0
1,-0.593,594,1,300,343,2,False,1,0
1,-0.593,594,1,300,343,2,False,1,0
1,-0.593,594,1,300,343,2,False,1,0
1,-0.593,594,1,300,343,2,False,1,0
1,-0.593,594,1,300,343,2,False,1,0
1,-0.593,594,1,300,343,2,False,1,0
1,-0.593,594,1,300,343,2,False,1,0
1,-0.593,594,1,300,343,2,False,1,0
1,-0.593,594,1,300,343,2,False,1,0
1,-0.592,594,1,300,342,2,False,1,0
1,-0.592,594,1,300,342,2,False,1,0
1,-0.592,594,1,300,342,2,False,1,0
1,-0.592,594,1,300,342,2,False,1,0
1,-0.592,594,1,300,342,2,False,1,0
1,-0.592,594,1,300,342,2,False,1,0
1,-0.592,594,1,300,342,2,False,1,0
1,-0.592,594,1,300,342,2,False,1,0
1,-0.592,594,1,300,342,2,False,1,0
1,-0.592,594,1,300,342,2,False,1,0
1,-0.591,594,1,300,341,2,False,1,0
1,-0.591,594,1,300,341,2,False,1,0
1,-0.591,594,1,300,341,2,False,1,0
1,-0.591,594,1,300,341,2,False,1,0
1,-0.591,594,1,300,341,2,False,1,0
