episode,reward,x_pos,coins,score,time,life,flag_get,world,total_deaths
1,5.495,125,0,0,392,2,False,1,0
1,5.495,130,0,0,392,2,False,1,0
1,6.595,136,0,0,392,2,False,1,0
1,4.495,141,0,0,391,2,False,1,0
1,6.595,147,0,0,391,2,False,1,0
1,8.795,155,0,0,391,2,False,1,0
1,10.995,165,0,0,391,2,False,1,0
1,12.094999999999999,176,0,0,391,2,False,1,0
1,12.194999999999999,188,0,0,390,2,False,1,0
1,13.194999999999999,200,0,0,390,2,False,1,0
1,13.194999999999999,212,0,0,390,2,False,1,0
1,10.995,222,0,0,390,2,False,1,0
1,7.695,229,0,0,390,2,False,1,0
1,6.695,236,0,0,389,2,False,1,0
1,6.595,242,0,0,389,2,False,1,0
1,-1.005,241,0,0,389,2,False,1,0
1,-2.005,239,0,0,389,2,False,1,0
1,-2.005,237,0,0,389,2,False,1,0
1,-5.005,233,0,0,388,2,False,1,0
1,-3.005,230,0,0,388,2,False,1,0
1,-0.005,230,0,0,388,2,False,1,0
1,-1.005,229,0,0,388,2,False,1,0
1,-2.005,227,0,0,388,2,False,1,0
1,-3.005,225,0,0,387,2,False,1,0
1,-0.005,225,0,0,387,2,False,1,0
1,-0.005,225,0,0,387,2,False,1,0
1,-0.005,225,0,0,387,2,False,1,0
1,-0.005,225,0,0,387,2,False,1,0
1,-1.005,225,0,0,386,2,False,1,0
1,1.0950000000000002,226,0,0,386,2,False,1,0
1,1.0950000000000002,227,0,0,386,2,False,1,0
1,2.1950000000000003,229,0,0,386,2,False,1,0
1,-0.005,229,0,0,386,2,False,1,0
1,0.095,230,0,0,385,2,False,1,0
1,-0.005,230,0,0,385,2,False,1,0
1,-2.005,228,0,0,385,2,False,1,0
1,-4.005,224,0,0,385,2,False,1,0
1,-4.005,220,0,0,385,2,False,1,0
1,-5.005,216,0,0,384,2,False,1,0
1,-3.005,213,0,0,384,2,False,1,0
1,-4.005,209,0,0,384,2,False,1,0
1,-2.005,207,0,0,384,2,False,1,0
1,-1.005,206,0,0,384,2,False,1,0
1,-3.005,204,0,0,383,2,False,1,0
1,1.0950000000000002,205,0,0,383,2,False,1,0
1,-0.005,205,0,0,383,2,False,1,0
1,1.0950000000000002,206,0,0,383,2,False,1,0
1,1.0950000000000002,207,0,0,383,2,False,1,0
1,1.195,209,0,0,382,2,False,1,0
1,2.1950000000000003,211,0,0,382,2,False,1,0
1,3.295,214,0,0,382,2,False,1,0
1,3.295,217,0,0,382,2,False,1,0
1,2.1950000000000003,219,0,0,382,2,False,1,0
1,2.295,222,0,100,381,2,False,1,0
1,2.1950000000000003,224,0,100,381,2,False,1,0
1,3.295,227,0,100,381,2,False,1,0
1,3.295,230,0,100,381,2,False,1,0
1,2.1950000000000003,232,0,100,381,2,False,1,0
1,3.395,236,0,100,380,2,False,1,0
1,4.3950000000000005,240,0,100,380,2,False,1,0
1,5.495,245,0,100,380,2,False,1,0
1,5.495,250,0,100,380,2,False,1,0
1,6.595,256,0,100,380,2,False,1,0
1,5.595,262,0,100,379,2,False,1,0
1,7.695,269,0,100,379,2,False,1,0
1,10.995,279,0,100,379,2,False,1,0
1,12.094999999999999,290,0,100,379,2,False,1,0
1,13.194999999999999,302,0,100,379,2,False,1,0
1,12.194999999999999,314,0,100,378,2,False,1,0
1,13.194999999999999,326,0,100,378,2,False,1,0
1,13.194999999999999,338,0,100,378,2,False,1,0
1,12.094999999999999,349,0,100,378,2,False,1,0
1,13.194999999999999,361,1,300,378,2,False,1,0
1,12.194999999999999,373,1,300,377,2,False,1,0
1,13.194999999999999,385,1,300,377,2,False,1,0
1,10.995,395,1,300,377,2,False,1,0
1,7.695,402,1,300,377,2,False,1,0
1,6.595,408,1,300,377,2,False,1,0
1,7.795,416,1,300,376,2,False,1,0
1,9.895,425,1,300,376,2,False,1,0
1,10.995,435,1,300,376,2,False,1,0
1,12.094999999999999,446,1,300,376,2,False,1,0
1,12.094999999999999,457,1,300,376,2,False,1,0
1,7.795,465,1,300,375,2,False,1,0
1,9.895,474,1,300,375,2,False,1,0
1,9.895,483,1,300,375,2,False,1,0
1,9.895,492,1,300,375,2,False,1,0
1,8.795,500,1,300,375,2,False,1,0
1,9.995,510,1,300,374,2,False,1,0
1,13.194999999999999,522,1,300,374,2,False,1,0
1,13.194999999999999,534,1,300,374,2,False,1,0
1,13.194999999999999,546,1,300,374,2,False,1,0
1,13.194999999999999,558,1,300,374,2,False,1,0
1,12.194999999999999,570,1,300,373,2,False,1,0
1,13.194999999999999,582,1,300,373,2,False,1,0
1,13.194999999999999,594,1,300,373,2,False,1,0
1,-0.005,594,1,300,373,2,False,1,0
1,-0.005,594,1,300,373,2,False,1,0
1,-1.005,594,1,300,372,2,False,1,0
1,-0.005,594,1,300,372,2,False,1,0
1,-1.005,593,1,300,372,2,False,1,0
1,-1.005,592,1,300,372,2,False,1,0
1,1.0950000000000002,593,1,300,372,2,False,1,0
1,0.095,594,1,300,371,2,False,1,0
1,-1.005,593,1,300,371,2,False,1,0
1,-0.005,593,1,300,371,2,False,1,0
1,-0.005,593,1,300,371,2,False,1,0
1,-0.005,593,1,300,371,2,False,1,0
1,-1.005,593,1,300,370,2,False,1,0
1,1.0950000000000002,594,1,300,370,2,False,1,0
1,-0.005,594,1,300,370,2,False,1,0
1,-0.005,594,1,300,370,2,False,1,0
1,-0.005,594,1,300,370,2,False,1,0
1,-1.005,594,1,300,369,2,False,1,0
1,-0.005,594,1,300,369,2,False,1,0
1,-0.005,594,1,300,369,2,False,1,0
1,-0.005,594,1,300,369,2,False,1,0
1,-0.005,594,1,300,369,2,False,1,0
1,-1.005,594,1,300,368,2,False,1,0
1,-0.005,594,1,300,368,2,False,1,0
1,-0.005,594,1,300,368,2,False,1,0
1,-1.005,593,1,300,368,2,False,1,0
1,-0.005,593,1,300,368,2,False,1,0
1,-1.005,593,1,300,367,2,False,1,0
1,1.0950000000000002,594,1,300,367,2,False,1,0
1,-0.005,594,1,300,367,2,False,1,0
1,-0.005,594,1,300,367,2,False,1,0
1,-0.005,594,1,300,367,2,False,1,0
1,-1.005,594,1,300,366,2,False,1,0
1,-0.005,594,1,300,366,2,False,1,0
1,-0.005,594,1,300,366,2,False,1,0
1,-0.005,594,1,300,366,2,False,1,0
1,-0.005,594,1,300,366,2,False,1,0
1,-1.005,594,1,300,365,2,False,1,0
1,-1.005,593,1,300,365,2,False,1,0
1,-1.005,592,1,300,365,2,False,1,0
1,1.0950000000000002,593,1,300,365,2,False,1,0
1,-0.005,593,1,300,365,2,False,1,0
1,-3.005,591,1,300,364,2,False,1,0
1,-0.005,591,1,300,364,2,False,1,0
1,2.1950000000000003,593,1,300,364,2,False,1,0
1,1.0950000000000002,594,1,300,364,2,False,1,0
1,-0.005,594,1,300,364,2,False,1,0
1,-1.005,594,1,300,363,2,False,1,0
1,-0.005,594,1,300,363,2,False,1,0
1,-1.005,593,1,300,363,2,False,1,0
1,-0.005,593,1,300,363,2,False,1,0
1,1.0950000000000002,594,1,300,363,2,False,1,0
1,-1.005,594,1,300,362,2,False,1,0
1,-0.005,594,1,300,362,2,False,1,0
1,-0.005,594,1,300,362,2,False,1,0
1,-0.005,594,1,300,362,2,False,1,0
1,-0.005,594,1,300,362,2,False,1,0
1,-1.005,594,1,300,361,2,False,1,0
1,-0.005,594,1,300,361,2,False,1,0
1,-0.005,594,1,300,361,2,False,1,0
1,-0.005,594,1,300,361,2,False,1,0
1,-0.005,594,1,300,361,2,False,1,0
1,-1.005,594,1,300,360,2,False,1,0
1,-0.005,594,1,300,360,2,False,1,0
1,-0.005,594,1,300,360,2,False,1,0
1,-0.005,594,1,300,360,2,False,1,0
1,-0.005,594,1,300,360,2,False,1,0
1,-1.005,594,1,300,359,2,False,1,0
1,-0.005,594,1,300,359,2,False,1,0
1,1.0950000000000002,595,1,300,359,2,False,1,0
1,3.295,598,1,300,359,2,False,1,0
1,3.295,601,1,300,359,2,False,1,0
1,3.395,605,1,300,358,2,False,1,0
1,4.3950000000000005,609,1,300,358,2,False,1,0
1,6.595,615,1,300,358,2,False,1,0
1,6.595,621,1,300,358,2,False,1,0
1,6.595,627,1,300,358,2,False,1,0
1,6.695,634,1,300,357,2,False,1,0
1,7.695,641,1,300,357,2,False,1,0
1,7.695,648,1,300,357,2,False,1,0
1,7.695,655,1,300,357,2,False,1,0
1,7.695,662,1,300,357,2,False,1,0
1,6.695,669,1,300,356,2,False,1,0
1,7.695,676,1,300,356,2,False,1,0
1,7.695,683,1,300,356,2,False,1,0
1,7.695,690,1,300,356,2,False,1,0
1,9.895,699,1,300,356,2,False,1,0
1,-12.505,704,1,300,356,2,False,1,1
2,-0.005,40,0,0,400,2,False,1,1
2,-0.005,40,0,0,400,2,False,1,1
2,2.1950000000000003,42,0,0,400,2,False,1,1
2,2.1950000000000003,44,0,0,400,2,False,1,1
2,3.395,48,0,0,399,2,False,1,1
2,4.3950000000000005,52,0,0,399,2,False,1,1
2,4.3950000000000005,56,0,0,399,2,False,1,1
2,5.495,61,0,0,399,2,False,1,1
2,6.595,67,0,0,399,2,False,1,1
2,7.795,75,0,0,398,2,False,1,1
2,8.795,83,0,0,398,2,False,1,1
2,7.695,90,0,0,398,2,False,1,1
2,5.495,95,0,0,398,2,False,1,1
2,7.695,102,0,0,398,2,False,1,1
2,6.695,109,0,0,397,2,False,1,1
2,7.695,116,0,0,397,2,False,1,1
2,7.695,123,0,0,397,2,False,1,1
2,7.695,130,0,0,397,2,False,1,1
2,6.595,136,0,0,397,2,False,1,1
2,6.695,143,0,0,396,2,False,1,1
2,9.895,152,0,0,396,2,False,1,1
2,10.995,162,0,0,396,2,False,1,1
2,12.094999999999999,173,0,0,396,2,False,1,1
2,13.194999999999999,185,0,0,396,2,False,1,1
2,12.194999999999999,197,0,0,395,2,False,1,1
2,13.194999999999999,209,0,0,395,2,False,1,1
2,13.194999999999999,221,0,0,395,2,False,1,1
2,13.194999999999999,233,0,0,395,2,False,1,1
2,13.194999999999999,245,0,0,395,2,False,1,1
2,0.095,246,1,200,394,2,False,1,1
2,1.0950000000000002,247,1,200,394,2,False,1,1
2,1.0950000000000002,248,1,200,394,2,False,1,1
2,3.295,251,1,200,394,2,False,1,1
2,3.295,254,1,200,394,2,False,1,1
2,2.295,257,1,200,393,2,False,1,1
2,5.495,262,1,200,393,2,False,1,1
2,4.3950000000000005,266,1,200,393,2,False,1,1
2,4.3950000000000005,270,1,200,393,2,False,1,1
2,5.495,275,1,200,393,2,False,1,1
2,3.395,279,1,200,392,2,False,1,1
2,4.3950000000000005,283,1,200,392,2,False,1,1
2,-1.005,282,1,200,392,2,False,1,1
2,-0.005,282,1,200,392,2,False,1,1
2,1.0950000000000002,283,1,200,392,2,False,1,1
2,2.295,286,1,200,391,2,False,1,1
2,3.295,289,1,200,391,2,False,1,1
2,4.3950000000000005,293,1,200,391,2,False,1,1
2,6.595,299,1,200,391,2,False,1,1
2,6.595,305,1,200,391,2,False,1,1
2,6.695,312,1,200,390,2,False,1,1
2,7.695,319,1,200,390,2,False,1,1
2,7.695,326,1,200,390,2,False,1,1
2,7.695,333,1,200,390,2,False,1,1
2,6.595,339,1,200,390,2,False,1,1
2,-2.005,338,1,200,389,2,False,1,1
2,-0.005,338,1,200,389,2,False,1,1
2,-0.005,338,1,200,389,2,False,1,1
2,-0.005,338,1,200,389,2,False,1,1
2,1.0950000000000002,339,1,200,389,2,False,1,1
2,-1.005,339,1,200,388,2,False,1,1
2,1.0950000000000002,340,1,200,388,2,False,1,1
2,1.0950000000000002,341,1,200,388,2,False,1,1
2,2.1950000000000003,343,1,200,388,2,False,1,1
2,4.3950000000000005,347,2,400,388,2,False,1,1
2,3.395,351,2,400,387,2,False,1,1
2,5.495,356,2,400,387,2,False,1,1
2,4.3950000000000005,360,2,400,387,2,False,1,1
2,5.495,365,2,400,387,2,False,1,1
2,5.495,370,2,400,387,2,False,1,1
2,4.495,375,2,400,386,2,False,1,1
2,6.595,381,2,400,386,2,False,1,1
2,5.495,386,2,400,386,2,False,1,1
2,7.695,393,2,400,386,2,False,1,1
2,7.695,400,2,400,386,2,False,1,1
2,6.695,407,2,400,385,2,False,1,1
2,7.695,414,2,400,385,2,False,1,1
2,7.695,421,2,400,385,2,False,1,1
2,7.695,428,2,400,385,2,False,1,1
2,7.695,435,2,400,385,2,False,1,1
2,6.695,442,2,400,384,2,False,1,1
2,7.695,449,2,400,384,2,False,1,1
2,7.695,456,2,400,384,2,False,1,1
2,7.695,463,2,400,384,2,False,1,1
2,7.695,470,2,400,384,2,False,1,1
2,6.695,477,2,400,383,2,False,1,1
2,7.695,484,2,400,383,2,False,1,1
2,7.695,491,2,400,383,2,False,1,1
2,7.695,498,2,400,383,2,False,1,1
2,7.695,505,2,400,383,2,False,1,1
2,6.695,512,2,400,382,2,False,1,1
2,6.595,518,2,400,382,2,False,1,1
2,7.695,525,2,400,382,2,False,1,1
2,8.795,533,2,400,382,2,False,1,1
2,10.995,543,2,400,382,2,False,1,1
2,12.194999999999999,555,2,400,381,2,False,1,1
2,13.194999999999999,567,2,400,381,2,False,1,1
2,13.194999999999999,579,2,400,381,2,False,1,1
2,13.194999999999999,591,2,400,381,2,False,1,1
2,13.194999999999999,603,2,400,381,2,False,1,1
2,12.194999999999999,615,2,400,380,2,False,1,1
2,13.194999999999999,627,2,400,380,2,False,1,1
2,13.194999999999999,639,2,400,380,2,False,1,1
2,13.194999999999999,651,2,400,380,2,False,1,1
2,13.194999999999999,663,2,400,380,2,False,1,1
2,12.194999999999999,675,2,400,379,2,False,1,1
2,13.194999999999999,687,2,400,379,2,False,1,1
2,13.194999999999999,699,2,400,379,2,False,1,1
2,13.194999999999999,711,2,400,379,2,False,1,1
2,13.194999999999999,723,2,400,379,2,False,1,1
2,12.194999999999999,735,2,400,378,2,False,1,1
2,13.194999999999999,747,2,400,378,2,False,1,1
2,13.194999999999999,759,2,400,378,2,False,1,1
2,13.194999999999999,771,2,400,378,2,False,1,1
2,13.194999999999999,783,2,400,378,2,False,1,1
2,12.194999999999999,795,2,400,377,2,False,1,1
2,13.194999999999999,807,2,400,377,2,False,1,1
2,13.194999999999999,819,2,400,377,2,False,1,1
2,13.194999999999999,831,2,500,377,2,False,1,1
2,13.194999999999999,843,2,500,377,2,False,1,1
2,8.895,852,2,500,376,2,False,1,1
2,7.695,859,2,500,376,2,False,1,1
2,7.695,866,2,500,376,2,False,1,1
2,7.695,873,2,500,376,2,False,1,1
2,7.695,880,2,500,376,2,False,1,1
2,6.695,887,2,500,375,2,False,1,1
2,7.695,894,2,500,375,2,False,1,1
2,4.3950000000000005,898,2,500,375,2,False,1,1
2,-0.005,898,2,500,375,2,False,1,1
2,-1.005,897,2,500,375,2,False,1,1
2,-2.005,896,2,500,374,2,False,1,1
2,1.0950000000000002,897,2,500,374,2,False,1,1
2,1.0950000000000002,898,2,500,374,2,False,1,1
2,-0.005,898,2,500,374,2,False,1,1
2,-0.005,898,2,500,374,2,False,1,1
2,-1.005,898,2,500,373,2,False,1,1
2,-0.005,898,2,500,373,2,False,1,1
2,-0.005,898,2,500,373,2,False,1,1
2,-0.005,898,2,500,373,2,False,1,1
2,-1.005,897,2,500,373,2,False,1,1
2,-2.005,896,2,500,372,2,False,1,1
2,1.0950000000000002,897,2,500,372,2,False,1,1
2,1.0950000000000002,898,2,500,372,2,False,1,1
2,-0.005,898,2,500,372,2,False,1,1
2,-0.005,898,2,500,372,2,False,1,1
2,-1.005,898,2,500,371,2,False,1,1
2,-0.005,898,2,500,371,2,False,1,1
2,-0.005,898,2,500,371,2,False,1,1
2,-0.005,898,2,500,371,2,False,1,1
2,-0.005,898,2,500,371,2,False,1,1
2,-1.005,898,2,500,370,2,False,1,1
2,-0.005,898,2,500,370,2,False,1,1
2,-0.005,898,2,500,370,2,False,1,1
2,-0.005,898,2,500,370,2,False,1,1
2,-0.005,898,2,500,370,2,False,1,1
2,-1.005,898,2,500,369,2,False,1,1
2,-1.005,897,2,500,369,2,False,1,1
2,-2.005,895,2,500,369,2,False,1,1
2,-1.005,894,2,500,369,2,False,1,1
2,-0.005,894,2,500,369,2,False,1,1
2,-3.005,892,2,500,368,2,False,1,1
2,-1.005,891,2,500,368,2,False,1,1
2,-1.005,890,2,500,368,2,False,1,1
2,-1.005,889,2,500,368,2,False,1,1
2,-2.005,887,2,500,368,2,False,1,1
2,-1.005,887,2,500,367,2,False,1,1
2,1.0950000000000002,888,2,500,367,2,False,1,1
2,3.295,891,2,500,367,2,False,1,1
2,5.495,896,2,500,367,2,False,1,1
2,2.1950000000000003,898,2,500,367,2,False,1,1
2,-1.005,898,2,500,366,2,False,1,1
2,-0.005,898,2,500,366,2,False,1,1
2,-1.005,897,2,500,366,2,False,1,1
2,-16.005,896,2,500,366,2,False,1,2
3,-0.005,40,0,0,400,2,False,1,2
3,1.0950000000000002,41,0,0,400,2,False,1,2
3,1.0950000000000002,42,0,0,400,2,False,1,2
3,1.0950000000000002,43,0,0,400,2,False,1,2
3,2.295,46,0,0,399,2,False,1,2
3,1.0950000000000002,47,0,0,399,2,False,1,2
3,-0.005,47,0,0,399,2,False,1,2
3,-0.005,47,0,0,399,2,False,1,2
3,-0.005,47,0,0,399,2,False,1,2
3,-1.005,47,0,0,398,2,False,1,2
3,-1.005,46,0,0,398,2,False,1,2
3,-0.005,46,0,0,398,2,False,1,2
3,1.0950000000000002,47,0,0,398,2,False,1,2
3,2.1950000000000003,49,0,0,398,2,False,1,2
3,3.395,53,0,0,397,2,False,1,2
3,5.495,58,0,0,397,2,False,1,2
3,5.495,63,0,0,397,2,False,1,2
3,7.695,70,0,0,397,2,False,1,2
3,9.895,79,0,0,397,2,False,1,2
3,9.995,89,0,0,396,2,False,1,2
3,13.194999999999999,101,0,0,396,2,False,1,2
3,13.194999999999999,113,0,0,396,2,False,1,2
3,13.194999999999999,125,0,0,396,2,False,1,2
3,13.194999999999999,137,0,0,396,2,False,1,2
3,12.194999999999999,149,0,0,395,2,False,1,2
3,13.194999999999999,161,0,0,395,2,False,1,2
3,12.094999999999999,172,0,0,395,2,False,1,2
3,10.995,182,0,0,395,2,False,1,2
3,10.995,192,0,0,395,2,False,1,2
3,7.795,200,0,0,394,2,False,1,2
3,8.795,208,0,0,394,2,False,1,2
3,8.795,216,0,0,394,2,False,1,2
3,10.995,226,0,0,394,2,False,1,2
3,12.094999999999999,237,0,0,394,2,False,1,2
3,11.094999999999999,248,0,0,393,2,False,1,2
3,12.094999999999999,259,0,0,393,2,False,1,2
3,13.194999999999999,271,0,0,393,2,False,1,2
3,13.194999999999999,283,0,0,393,2,False,1,2
3,13.194999999999999,295,0,0,393,2,False,1,2
3,-5.905,306,0,0,392,2,False,1,3
