episode,total_reward,avg_reward,loss,epsilon,timesteps
88,256.905,3.471689172693201,,,74
89,314.72,0.3214708899087877,,,979
90,646.18427,1.2596184505589059,,,513
91,520.46985,2.4902863570947966,,,209
92,735.842,4.57044708062403,,,161
93,738.11206,4.033399237961065,,,183
94,769.3344,1.6334063940999868,,,471
95,156.66899,1.7407665676540798,,,90
96,610.9102,3.039354314851524,,,201
97,505.1446,0.3847255082141327,,,1313
98,815.97375,5.005973956336273,,,163
99,484.53256,0.7330295949407858,,,661
100,858.47906,3.3665845683976716,,,255
101,361.98514,6.241123067921605,,,58
102,364.2201,6.6221835049715905,,,55
103,2340.259,2.6715285767158963,,,876
104,375.21512,6.7002699715750555,,,56
105,338.16507,5.830432234139278,,,58
106,794.0204,1.1278698661110618,,,704
107,455.8002,0.28541027014152515,,,1597
108,927.5282,6.352932864672517,,,146
109,354.80014,6.013561701370498,,,59
110,103.42006,0.05202216257751588,,,1988
111,1110.8809,1.293225680296857,,,859
112,324.60403,5.1524449908544145,,,63
113,1492.2527,2.240619647968281,,,666
114,643.43555,3.5548925241712706,,,181
115,467.11227,0.6789422589679097,,,688
116,345.86002,5.404062747955322,,,64
117,369.99512,6.6070556640625,,,56
118,679.06036,0.9714740540336642,,,699
119,638.6204,0.3350579340835683,,,1906
120,687.49426,0.9010409733883519,,,763
121,1293.7074,1.9025108786190257,,,680
122,172.66008,0.11211693503639915,,,1540
123,319.3521,5.23528052158043,,,61
124,360.66513,6.2183643209523165,,,58
125,638.32,3.12901964374617,,,204
126,616.42065,0.851409743503971,,,724
127,848.91205,5.113928002047252,,,166
128,898.50476,1.8955796640130538,,,474
129,107.88303,0.9632413727896554,,,112
130,581.9634,1.581422225288723,,,368
131,888.93195,2.599216215791758,,,342
132,303.04388,4.4565277099609375,,,68
133,1346.9221,1.5253931134095413,,,883
134,369.99512,6.6070556640625,,,56
135,375.5151,6.705626896449497,,,56
136,878.2108,1.1631931330194536,,,755
137,1036.7969,1.8189418859649122,,,570
138,1097.4587,2.3909776475694446,,,459
139,238.888,3.2724383628531677,,,73
140,1646.12,4.522307678893372,,,364
141,199.47939,0.100645502207859,,,1982
142,271.9839,4.31720455109127,,,63
143,678.8396,2.70454023748755,,,251
144,293.24396,4.312411139993107,,,68
145,297.9679,4.447282022504664,,,67
146,707.27216,3.5902139886381663,,,197
147,359.16513,6.1925022519868,,,58
148,899.1409,1.275377205923094,,,705
149,767.2501,4.825472465851022,,,159
150,778.4197,2.7409143582196305,,,284
151,702.44977,1.3278823592937736,,,529
152,368.40512,6.351812428441541,,,58
153,855.1422,5.311442310025233,,,161
154,689.9206,2.254642461639604,,,306
155,744.66583,4.207151596155544,,,177
156,782.84357,4.301338279640282,,,182
157,895.4169,2.6491623376248152,,,338
158,643.57227,3.2668642925126905,,,197
159,1017.1301,1.476241113139514,,,689
160,336.6321,5.518559190093494,,,61
161,1241.9646,4.224369386426446,,,294
162,377.0601,6.855637983842329,,,55
163,748.1405,1.833677703259038,,,408
164,757.1001,4.229609484113128,,,179
165,2287.2715,2.902628787277919,,,788
166,1158.7238,3.12324462232564,,,371
167,537.6323,2.4437832919034093,,,220
168,357.9801,6.508729137073864,,,55
169,971.5949,0.6604995986865865,,,1471
170,235.49391,3.3168156583544235,,,71
171,817.5663,2.9094885557995998,,,281
172,904.3518,6.152053106398809,,,147
173,1230.2063,0.9993552386905971,,,1231
174,255.3679,3.811461263628148,,,67
175,616.1498,2.4744971095318773,,,249
176,703.52466,4.043245162086925,,,174
177,793.00616,4.8060979669744315,,,165
178,778.48773,4.208041794235642,,,185
179,890.6158,7.300129374519724,,,122
180,368.6951,6.583841051374163,,,56
181,334.144,5.3038732135106645,,,63
182,368.36014,6.2433921684653075,,,59
183,375.21512,6.7002699715750555,,,56
184,198.18205,2.387735573642225,,,83
185,573.3898,1.4228034007638026,,,403
186,351.21512,6.271698543003628,,,56
187,763.42804,2.4082903455860607,,,317
188,1119.0061,2.944752903988487,,,380
189,766.2531,2.756306161125787,,,278
190,830.41376,2.1023133096815663,,,395
191,836.51385,1.7176875872288886,,,487
192,708.7719,4.269710310970444,,,166
193,837.23627,5.232726669311523,,,160
194,809.69904,4.600562702525746,,,176
195,856.9989,6.492415919448391,,,132
196,1549.3693,3.97274169921875,,,390
197,369.70267,0.25064587609242583,,,1475
198,930.6682,7.9544291700053416,,,117
199,361.0001,6.5636380282315345,,,55
200,384.1701,7.248492546801297,,,53
201,1066.3506,2.180676044861963,,,489
202,538.83636,1.1296359847926494,,,477
203,791.44495,4.548534174075072,,,174
204,1264.6171,2.418005861242232,,,523
