episode,total_reward,avg_reward,loss,epsilon,timesteps
1,-1294.7266,-0.48473476694122053,,,2671
2,-124.61188,-0.41956861091382575,,,297
3,-40.791992,-0.6180604876893939,,,66
4,-41.537994,-0.619970065444263,,,67
5,-353.24545,-0.6793181786170372,,,520
6,-34.751987,-0.5697047124143506,,,61
7,-33.235992,-0.5539332071940104,,,60
8,-29.749989,-0.5312497956412179,,,56
9,-34.53199,-0.5660981975617956,,,61
10,-111.410034,-0.4865066994746179,,,229
11,-35.07799,-0.5657740562192856,,,62
12,-33.785988,-0.5630997975667318,,,60
13,-34.11199,-0.5592129816774463,,,61
14,-33.89199,-0.5556064042888704,,,61
15,-174.9738,-0.3976677287708629,,,440
16,-184.92006,-0.6102972250960448,,,303
17,-144.63196,-0.6854595166247038,,,211
18,-267.0941,-0.6848566299829728,,,390
19,-165.22008,-0.5179312774753869,,,319
20,-34.09199,-0.5588851053206647,,,61
21,-30.719988,-0.5389471556011,,,57
22,-34.641987,-0.5679014237200628,,,61
23,-31.049988,-0.5447366279468202,,,57
24,-32.879986,-0.557287895073325,,,59
25,-74.89601,-0.5237483311366368,,,143
26,-110.11001,-0.6328161393088856,,,174
27,-120.89601,-0.6499785556588121,,,186
28,-34.751987,-0.5697047124143506,,,61
29,-35.27799,-0.5689998134489982,,,62
30,-46.383995,-0.6532957050162302,,,71
31,-47.156,-0.6549444198608398,,,72
32,-736.1899,-0.8327939823202418,,,884
33,-1607.9032,-0.4009733661451839,,,4010
34,-33.235992,-0.5539332071940104,,,60
35,-33.235992,-0.5539332071940104,,,60
36,-33.235992,-0.5539332071940104,,,60
37,-1567.1064,-0.401616208434777,,,3902
38,-483.26938,-0.7683137975550228,,,629
39,-32.87999,-0.5572879597292109,,,59
40,-408.64252,-0.8460507600203805,,,483
41,-33.235992,-0.5539332071940104,,,60
42,-32.485992,-0.5414332071940104,,,60
43,-33.235992,-0.5539332071940104,,,60
44,-33.235992,-0.5539332071940104,,,60
45,-1542.358,-0.3940618375642725,,,3914
46,-91.11999,-0.5730816823131634,,,159
47,-33.235992,-0.5539332071940104,,,60
48,-250.24608,-0.7447799955095563,,,336
49,-268.492,-0.7437451645277874,,,361
50,-1608.5132,-0.40112548219295513,,,4010
51,-33.235992,-0.5539332071940104,,,60
52,-33.235992,-0.5539332071940104,,,60
53,-33.235992,-0.5539332071940104,,,60
54,-33.235992,-0.5539332071940104,,,60
55,-33.235992,-0.5539332071940104,,,60
56,-33.235992,-0.5539332071940104,,,60
57,-33.235992,-0.5539332071940104,,,60
58,-33.235992,-0.5539332071940104,,,60
59,-33.235992,-0.5539332071940104,,,60
60,-33.235992,-0.5539332071940104,,,60
61,-42.478,-0.6340000095652111,,,67
62,-1608.6232,-0.40115290996142455,,,4010
63,-33.235992,-0.5539332071940104,,,60
64,-1608.5132,-0.40112548219295513,,,4010
