episode,total_reward,avg_reward,loss,epsilon,timesteps
1,674.56506,6.304346387631425,,,107
2,1760.8477,0.9848141254194631,,,1788
3,255.27507,5.672779337565104,,,45
4,215.27505,3.3119239220252403,,,65
5,1061.4359,1.533866926424765,,,692
6,686.3542,2.7564425181193526,,,249
7,253.995,6.194999880907012,,,41
8,1001.6943,1.0016942749023436,,,1000
9,264.00507,6.769360664563301,,,39
10,255.36009,5.32000192006429,,,48
11,676.2039,2.1197614998653016,,,319
12,765.97314,1.8022897518382353,,,425
13,254.10512,6.5155158409705525,,,39
14,266.32007,7.397779676649305,,,36
15,240.23503,4.532736436376032,,,53
16,3357.0186,5.261784568475705,,,638
17,276.13004,8.121471629423255,,,34
18,677.8549,6.218852471867833,,,109
19,705.9747,4.868790830414871,,,145
20,264.09003,6.287857782273066,,,42
21,224.50998,3.870861711173222,,,58
22,255.56512,5.437555840674867,,,47
23,1075.8374,1.9489808013473733,,,552
24,2496.52,3.0519804639746333,,,818
25,553.6648,0.27614204235504985,,,2005
26,705.74475,4.67380629785803,,,151
27,860.61334,2.282794011366462,,,377
28,1320.9045,1.5762584021666168,,,838
29,271.81503,7.346352242134713,,,37
30,251.47006,5.46674048382303,,,46
31,777.4341,2.6533586417448807,,,293
32,708.5747,4.886722117456896,,,145
33,773.1139,2.7910248794280235,,,277
34,669.42993,5.8721923828125,,,114
35,682.0601,7.750683177601207,,,88
36,261.89502,6.387683403201219,,,41
37,838.2193,3.274294137954712,,,256
38,276.91507,7.484191069731841,,,37
39,685.9452,9.661199865206866,,,71
40,1044.8605,1.3276499029641835,,,787
41,696.44,6.2182143075125555,,,112
42,705.6196,4.523202749399038,,,156
43,269.4401,8.420002937316895,,,32
44,264.39008,6.2950018019903276,,,42
45,273.83505,8.298031893643467,,,33
46,263.09003,6.264048258463542,,,42
47,654.21466,4.166972360793193,,,157
48,625.2837,2.377504530061787,,,263
49,239.895,5.851097665181974,,,41
50,1435.722,3.459571194935994,,,415
51,660.9099,4.789202261662138,,,138
52,670.02515,5.826305621603261,,,115
53,847.9797,5.170607776176639,,,164
54,677.0942,3.0637745576746322,,,221
55,242.17497,5.381666056315104,,,45
56,1143.3788,6.214015131411345,,,184
57,244.37505,5.430556572808159,,,45
58,682.3796,4.160851083150724,,,164
59,276.0651,10.224633110894096,,,27
60,845.3627,1.8911916574909116,,,447
61,272.55005,9.085001627604166,,,30
62,270.9001,6.772502136230469,,,40
63,1431.9564,3.0597359420906782,,,468
64,714.7852,6.939662303739381,,,103
65,1424.1223,3.129939152644231,,,455
66,791.6999,6.597499084472656,,,120
67,271.63507,8.231365781841856,,,33
68,691.0541,3.017703393661299,,,229
69,842.4332,1.945573273762269,,,433
70,696.135,7.485322685651882,,,93
71,715.82513,7.535001413445723,,,95
72,658.165,6.151074561003212,,,107
73,705.63965,4.642366108141448,,,152
74,718.89514,8.875248661747685,,,81
75,1210.2418,2.5695155441381368,,,471
76,697.73987,4.590393869500411,,,152
77,276.13507,8.367729418205492,,,33
78,831.9249,6.162406864872685,,,135
79,860.22833,2.4300235381907664,,,354
80,258.57504,5.746112060546875,,,45
81,681.7339,2.4971937242445055,,,273
82,700.7998,3.893332248263889,,,180
83,823.0044,4.597789913582402,,,179
84,802.89276,1.8206185061915392,,,441
