episode,total_reward,avg_reward,loss,epsilon,timesteps
1,610.0,5.700934579439252,,,107
2,1536.1,0.8591163174417995,,,1788
3,230.1,5.113333468967014,,,45
4,193.0,2.9692307692307693,,,65
5,942.0,1.361271676300578,,,692
6,624.0,0.8103896103896104,,,770
7,632.0,3.511111111111111,,,180
8,1212.1,1.0009083200544489,,,1211
9,221.0,4.702127659574468,,,47
10,1208.2,1.4469460493076347,,,835
11,222.1,4.627083460489909,,,48
12,605.0,5.307017543859649,,,114
13,625.1,2.976666550409226,,,210
14,612.0,5.5636363636363635,,,110
15,570.0,2.6267281105990783,,,217
16,212.0,3.593220338983051,,,59
17,249.0,8.03225806451613,,,31
18,604.1,3.799370915634827,,,159
19,960.0,1.7051509769094138,,,563
20,961.0,1.5990016638935107,,,601
21,238.0,6.2631578947368425,,,38
22,623.1,5.280508267677437,,,118
23,908.0,1.0694935217903416,,,849
24,958.1,1.6838312400455844,,,569
25,1320.0,4.45945945945946,,,296
26,798.0,3.48471615720524,,,229
27,637.0,4.454545454545454,,,143
28,615.0,3.892405063291139,,,158
29,803.0,3.9362745098039214,,,204
30,232.1,4.298148261176215,,,54
31,636.2,4.131168910435268,,,154
32,698.0,2.102409638554217,,,332
33,806.0,4.404371584699454,,,183
34,220.0,5.5,,,40
35,604.0,6.04,,,100
36,766.0,3.83,,,200
37,181.0,3.0166666666666666,,,60
38,635.0,3.96875,,,160
39,237.0,5.642857142857143,,,42
40,967.1,1.88518513759442,,,513
41,695.0,1.4479166666666667,,,480
42,172.0,2.4927536231884058,,,69
43,784.0,5.124183006535947,,,153
44,245.1,5.978048929354039,,,41
45,720.0,3.5121951219512195,,,205
46,601.0,4.76984126984127,,,126
47,976.0,1.8484848484848484,,,528
48,741.0,3.9206349206349205,,,189
49,725.0,2.799227799227799,,,259
50,238.0,5.804878048780488,,,41
51,631.0,3.5649717514124295,,,177
52,586.0,3.8051948051948052,,,154
53,1001.2,2.893641653777547,,,346
54,248.0,7.515151515151516,,,33
55,712.1,6.034745555813029,,,118
56,750.0,2.640845070422535,,,284
57,236.0,6.742857142857143,,,35
58,219.0,4.659574468085107,,,47
59,746.0,4.6625,,,160
60,233.1,6.300000164959882,,,37
61,618.1,6.243434096827651,,,99
62,1248.0,2.4092664092664093,,,518
63,248.0,6.702702702702703,,,37
64,232.1,5.157777913411459,,,45
65,756.0,4.0,,,189
66,245.0,7.424242424242424,,,33
67,1032.0,5.931034482758621,,,174
68,235.0,5.875,,,40
69,794.0,3.28099173553719,,,242
70,581.0,4.923728813559322,,,118
71,629.0,8.064102564102564,,,78
72,650.0,7.386363636363637,,,88
73,808.0,4.617142857142857,,,175
74,617.0,8.226666666666667,,,75
75,217.1,4.719565350076427,,,46
76,973.0,1.9616935483870968,,,496
77,608.0,9.806451612903226,,,62
78,617.1,7.713749694824219,,,80
79,235.1,5.87750015258789,,,40
80,240.1,6.489189354149071,,,37
81,636.0,6.6947368421052635,,,95
82,249.0,8.3,,,30
83,249.0,8.03225806451613,,,31
84,793.0,5.018987341772152,,,158
85,234.1,7.315625190734863,,,32
86,247.1,7.487878972833807,,,33
87,729.1,3.22610608666344,,,226
88,637.0,4.163398692810458,,,153
89,235.1,6.717143031529018,,,35
90,1019.0,4.027667984189724,,,253
91,634.0,8.128205128205128,,,78
92,1020.0,4.214876033057851,,,242
93,221.1,5.264285859607515,,,42
94,246.0,7.6875,,,32
95,235.0,6.527777777777778,,,36
96,652.1,8.36025609725561,,,78
97,234.0,5.7073170731707314,,,41
98,594.2,3.1775401722301138,,,187
99,237.0,6.076923076923077,,,39
100,238.0,6.4324324324324325,,,37
101,248.1,8.860714503696986,,,28
102,1335.0,6.418269230769231,,,208
103,249.1,8.303333536783855,,,30
104,183.0,2.8153846153846156,,,65
105,232.1,6.631428745814732,,,35
106,1018.0,3.6099290780141846,,,282
107,813.0,5.245161290322581,,,155
108,1328.0,5.0494296577946765,,,263
109,649.1,7.212221950954861,,,90
110,621.0,9.0,,,69
111,247.0,8.517241379310345,,,29
112,707.0,2.6578947368421053,,,266
113,620.0,7.654320987654321,,,81
114,636.0,6.489795918367347,,,98
115,585.0,5.909090909090909,,,99
116,247.0,7.057142857142857,,,35
117,636.0,4.0,,,159
118,601.0,5.892156862745098,,,102
119,248.1,7.753125190734863,,,32
120,241.0,6.885714285714286,,,35
121,247.1,7.970967938823085,,,31
122,250.0,8.620689655172415,,,29
123,248.0,8.266666666666667,,,30
124,248.0,8.266666666666667,,,30
125,251.1,8.658620900121228,,,29
126,1034.0,5.329896907216495,,,194
127,601.0,7.154761904761905,,,84
128,653.0,8.824324324324325,,,74
129,607.0,8.797101449275363,,,69
130,1032.0,5.0588235294117645,,,204
131,215.0,3.909090909090909,,,55
132,247.0,4.75,,,52
133,1006.0,3.2243589743589745,,,312
134,823.0,0.6685621445978879,,,1231
135,225.1,6.431428745814732,,,35
136,1044.0,6.96,,,150
137,630.0,6.0,,,105
138,251.1,6.277500152587891,,,40
139,814.0,5.537414965986395,,,147
140,615.0,7.151162790697675,,,86
141,248.0,8.266666666666667,,,30
142,1336.0,6.816326530612245,,,196
143,247.0,8.517241379310345,,,29
144,250.0,7.8125,,,32
145,245.1,7.906451809790827,,,31
146,639.0,4.468531468531468,,,143
147,249.0,8.586206896551724,,,29
148,593.0,6.445652173913044,,,92
149,237.1,6.586111280653212,,,36
150,808.0,4.5139664804469275,,,179
151,811.0,5.006172839506172,,,162
152,606.1,6.447872080701463,,,94
153,634.0,7.5476190476190474,,,84
154,752.1,3.3426665581597224,,,225
155,231.0,6.6,,,35
156,242.0,7.806451612903226,,,31
157,780.0,5.693430656934306,,,137
158,230.1,6.391666836208767,,,36
159,641.0,1.0827702702702702,,,592
160,245.1,9.077778003833911,,,27
161,630.1,8.4013330078125,,,75
162,637.0,8.063291139240507,,,79
163,1682.1,8.245588115617341,,,204
164,766.0,5.210884353741497,,,147
165,632.0,7.614457831325301,,,83
166,240.0,7.2727272727272725,,,33
167,638.0,4.36986301369863,,,146
168,664.0,1.2072727272727273,,,550
169,249.1,7.784375190734863,,,32
170,1107.1,2.809898415192735,,,394
171,637.0,4.5177304964539005,,,141
172,741.0,3.5625,,,208
173,1036.0,5.51063829787234,,,188
174,1038.0,6.253012048192771,,,166
175,619.0,6.802197802197802,,,91
176,249.0,8.586206896551724,,,29
177,604.0,6.3578947368421055,,,95
178,246.1,8.48620710701778,,,29
179,608.0,8.56338028169014,,,71
180,250.0,8.333333333333334,,,30
