episode,total_reward,avg_reward,loss,epsilon,timesteps
1,-175.02599,-0.18175076398522683,,,963
2,67.242294,0.2068993671123798,,,325
3,-1842.7393,-0.4595359745168329,,,4010
4,-1982.0996,-0.49428917939526185,,,4010
5,74.924,1.1018235823687386,,,68
6,-1977.7003,-0.49319209909795825,,,4010
7,121.10714,0.41475047803904913,,,292
8,-1979.2595,-0.4935809280509663,,,4010
9,109.06006,0.35409109933035715,,,308
10,-1890.4598,-0.4714363687948098,,,4010
11,-1982.2189,-0.49431892071578865,,,4010
12,-1977.0603,-0.49303249444747504,,,4010
13,-1983.419,-0.4946181908509975,,,4010
14,-1981.5793,-0.49415943783120325,,,4010
15,10.780178,0.0239028338582447,,,451
16,-1982.8992,-0.49448857105283667,,,4010
17,87.32502,1.5056037902832031,,,58
18,-1983.1389,-0.4945483581086347,,,4010
19,-1983.3392,-0.4945983125681889,,,4010
20,-1981.9392,-0.4942491792978491,,,4010
21,81.86802,1.3204519210323211,,,62
22,-626.91003,-0.41001310279901076,,,1529
23,-1311.5186,-0.4094656742702154,,,3203
24,-1981.7798,-0.4942094227322319,,,4010
25,61.061985,0.7356865664562547,,,83
26,62.195988,0.8077401000183898,,,77
27,-1304.5991,-0.47250964183040567,,,2761
28,131.13887,0.47514083420020947,,,276
29,78.357,1.119385746547154,,,70
30,153.47194,0.6586778501584295,,,233
31,79.804,1.1735882478601791,,,68
32,68.67599,0.8918959382292512,,,77
33,-1892.98,-0.472064833034601,,,4010
34,91.06208,0.2734597008507531,,,333
35,86.88502,1.4980175412934402,,,58
36,-1981.6194,-0.4941694226348192,,,4010
37,78.26801,1.1681792985147506,,,67
38,-1977.8203,-0.49322202306733165,,,4010
39,133.16003,0.5457378449987192,,,244
40,122.30596,0.41742649013271915,,,293
41,35.254326,0.08536156384188673,,,413
42,166.01007,0.8342214613104585,,,199
43,-1981.4193,-0.4941195290582138,,,4010
44,-1981.0198,-0.4940198941123753,,,4010
45,-1894.0997,-0.4723440726796291,,,4010
46,80.38001,1.2559376955032349,,,64
47,80.644005,1.2800635685996404,,,63
48,-1116.6597,-0.3585933423149486,,,3114
49,78.412,1.1880606449011601,,,66
50,-587.03253,-0.347151112796145,,,1691
51,-177.38495,-0.20722540739540743,,,856
52,66.653,0.854525639460637,,,78
53,81.81999,1.2784373760223389,,,64
54,-1520.2202,-0.4640476846287393,,,3276
55,195.94612,1.1070402328577418,,,177
56,75.05202,1.1371517759380918,,,66
57,184.25911,0.55499731776226,,,332
58,72.237,1.0319571358816964,,,70
59,-447.49683,-0.30587616279690705,,,1463
60,63.579754,0.12715950775146484,,,500
61,-1643.0793,-0.47501571139147875,,,3459
62,-508.81976,-0.3785861333211263,,,1344
63,74.837006,1.069100080217634,,,70
64,78.964005,1.1612353605382584,,,68
65,89.452,1.4664262865410476,,,61
66,-1887.6995,-0.47074799573332293,,,4010
67,199.79698,1.1752763635971968,,,170
68,64.78599,0.7998270105432581,,,81
69,100.36016,0.22057178203876202,,,455
70,64.30999,0.8140505054329015,,,79
71,182.76001,0.9669841786541006,,,189
72,-1887.94,-0.4708079654379676,,,4010
73,65.92799,0.8240999221801758,,,80
74,75.484,1.1100588405833525,,,68
75,-1073.1992,-0.4085265393033879,,,2627
76,72.76801,0.9968220958970997,,,73
77,-935.72,-0.35700876409886495,,,2621
78,74.89201,1.1347274780273438,,,66
79,65.20799,0.8150999069213867,,,80
80,195.27208,1.0670605435397456,,,183
81,-37.771496,-0.04617542276172591,,,818
82,-1031.9198,-0.36424984108884134,,,2833
83,159.75087,0.4754490171160017,,,336
84,18.861254,0.036982850467457494,,,510
85,-255.68414,-0.25931454672049314,,,986
86,69.841995,0.9312266031901042,,,75
87,66.173,0.8483717502691807,,,78
88,-1325.06,-0.3878981436164374,,,3416
89,114.579796,0.37444377724641287,,,306
90,65.506,0.8087160086926118,,,81
91,-233.14656,-0.20632438997251798,,,1130
92,-62.25525,-0.07289841806023127,,,854
93,56.755997,0.6599534500476926,,,86
94,102.453125,0.23826308139534882,,,430
95,63.00399,0.7683413435773152,,,82
96,77.34,1.1208695121433423,,,69
97,-86.27182,-0.09682583621589155,,,891
98,156.11102,0.4646161397298177,,,336
99,203.93994,0.6642994834079805,,,307
100,158.7502,0.759570327101712,,,209
101,-150.29445,-0.12209134756501955,,,1231
102,190.58597,1.0767568814552437,,,177
103,239.73969,0.38730159137091075,,,619
104,198.40405,1.0901321578811813,,,182
105,64.43599,0.8368310309075689,,,77
106,952.6794,1.2469625423091868,,,764
107,175.38,0.8682178459545173,,,202
108,211.45093,1.229365858920785,,,172
109,79.108,1.1807164434176773,,,67
110,71.327995,0.9770958260314105,,,73
111,178.40306,0.9102196985361527,,,196
112,75.79602,1.1660926231971154,,,65
113,-36.168182,-0.043840221058238635,,,825
114,50.76381,0.09650914297357711,,,526
115,177.662,0.6460436456853693,,,275
116,-160.41023,-0.15961217168551772,,,1005
117,160.09787,0.43623397785571355,,,367
118,157.10123,0.748101080031622,,,210
119,-520.3576,-0.3260385996118225,,,1596
120,76.437004,1.0919572012765066,,,70
121,316.1003,0.6271831573001923,,,504
122,153.80992,0.4284398921020848,,,359
123,178.76996,0.6407525394125224,,,279
124,42.29186,0.07802925954445701,,,542
125,136.39816,0.14105290883329563,,,967
126,-191.16858,-0.18017773713625118,,,1061
127,67.15598,0.8721556230024858,,,77
128,70.538994,0.928144655729595,,,76
129,146.98802,0.4248208724005374,,,346
130,78.94489,0.190688147061113,,,414
131,274.86682,0.4739083125673491,,,580
132,53.752014,0.6108183427290483,,,88
133,132.45197,0.5473221707935175,,,242
134,54.94887,0.07963604581528816,,,690
